FID,SMILES,TPSA
835,[4*][C@@H](C(=O)[O-])[C@H](C)CC,40.129999999999995
836,[4*][C@@H](C(=O)[O-])[C@@H](C)CC,40.129999999999995
837,[4*]C[C@H](C)C(=O)[O-],40.129999999999995
838,[4*]C[C@@H](C)C(=O)[O-],40.129999999999995
839,[13*][C@H]1[NH+]=c2ccccc2=C1N,39.99
840,[13*][C@@H]1N=C2C=NN(C)[C@@H]2N1,39.99
841,[3*]On1nnc2ccccc21,39.94
842,[14*]c1nc2ncc(Br)cc2[n-]1,39.88
843,[9*]n1nc2n(c1=O)CCCCC2,39.82
844,[9*]n1cnn(C)c1=O,39.82
845,[13*][C@@H]1C[C@@H]([NH3+])CN1,39.67
846,[14*]c1cc(C#N)c[nH]1,39.58
847,[14*]c1cn2ccnc2c(=O)n1C,39.300000000000004
848,[9*]n1ccn2nccc2c1=O,39.3
849,[9*]n1c(=O)c2cccn2c2cccnc21,39.3
850,[14*]c1cn2ccn(C)c(=O)c2n1,39.3
851,[16*]c1c([SH](=O)=O)c(C)n(C)c1C,39.07
852,[14*]c1cc([SH](=O)=O)cn1C,39.07
853,[12*]S(=O)(=O)c1ccn(C)c1,39.07
854,[14*]c1nc[nH+]c2c1CCNC2,39.06
855,[16*]c1ccnc2onc(C)c12,38.92
856,[14*]c1nonc1C,38.92
857,[14*]c1nnco1,38.92
858,[14*]c1nnc([S-])o1,38.92
859,[14*]c1ncon1,38.92
860,[14*]c1ncnc2oc(C)c(C)c12,38.92
861,[16*]c1cncc(N)c1,38.91
862,[16*]c1ccncc1N,38.91
863,[16*]c1ccc2nc(N)sc2c1,38.91
864,[16*]c1ccc(N)nc1,38.91
865,[16*]c1cc(Cl)cnc1N,38.91
866,[14*]c1sncc1N,38.91
867,[14*]c1nscc1N,38.91
868,[14*]c1ncccc1N,38.91
869,[14*]c1nc2ccc(N)cc2s1,38.91
870,[14*]c1csc(N)n1,38.91
871,[14*]c1ccc(C(N)=S)cn1,38.91
872,[14*]c1ncnc2nc(C)cc(C)c12,38.67
873,[7*]=C1N=C(c2ccccc2)OC1=O,38.66
874,[7*]=C1N=C(C)OC1=O,38.66
875,[16*]c1cccc(C2=NCC(=O)O2)c1,38.66
876,[16*]c1ccc(C2=NCC(=O)O2)cc1,38.66
877,[13*][C@H]1CC(C=O)=NO1,38.66
878,[13*][C@@H]1CC(C=O)=NO1,38.66
879,[5*][NH+]1CC[C@@H]([SH](=O)=O)C1,38.58
880,[3*]ONC(C)=O,38.33
881,[16*]c1cccc2c1O[C@H](C)C(=O)N2,38.33
882,[16*]c1ccc2c(c1)NC(=O)[C@H](C)O2,38.33
883,[16*]c1ccc2c(c1)CNC(=O)CO2,38.33
884,[16*]c1cc2c(cc1Cl)NC(=O)CO2,38.33
885,[15*][C@@H]1[C@H]2C=C[C@]3(CNC(=O)[C@@H]13)O2,38.33
886,[13*][C@]1(C)Oc2ccccc2NC1=O,38.33
887,[13*][C@H]1Oc2ccccc2NC1=O,38.33
888,[13*][C@H]1COCC(=O)N1,38.33
889,[13*][C@@]1(C)Oc2ccccc2NC1=O,38.33
890,[13*][C@@H]1Oc2ccccc2NC1=O,38.33
891,[13*][C@@H]1CNC(=O)O1,38.33
892,[10*]N1C(=O)c2nc3ccccc3n2C[C@@H]1C,38.13
893,[10*]N1C(=O)c2cncn2C[C@@H]1C,38.13
894,[10*]N1C(=O)c2ccnn2C[C@H]1C,38.13
895,[14*]c1noc2c1CNCC2,38.06
896,[16*]c1ccccc1NN,38.05
897,[5*]N/C(NC)=[NH+]/C,38.03
898,[14*]c1ccc(C#N)[n-]1,37.89
899,[5*]N[C@@H]1CC(C)(C)Cc2ncncc21,37.81
900,[14*]c1ncnc2c1CCNCC2,37.81
901,[14*]c1ncnc2c1CCNC2,37.81
902,[14*]c1ncc2c(n1)CCNC2,37.81
903,[9*]n1[nH]ccc1=O,37.79
904,[9*]n1[nH]cc(Br)c1=O,37.79
905,[16*]c1c(C)n(C)[nH]c1=O,37.79
906,[13*][C@@H]1C=C(c2ccccn2)N=N1,37.61
907,[5*]N1c2ccc([SH](=O)=O)cc2C[C@H]1C,37.38
908,[5*]N1c2ccc([SH](=O)=O)cc2C[C@@H]1C,37.38
909,[5*]N1CC[C@H]([SH](=O)=O)C1,37.38
910,[5*]N1CCS(=O)(=O)[C@H](C)[C@@H]1C,37.38
911,[5*]N1CCS(=O)(=O)[C@@H](C)[C@H]1C,37.38
912,[5*]N1CCS(=O)(=O)CC1,37.38
913,[5*]N1CCCc2cc([SH](=O)=O)ccc21,37.38
914,[5*]N1CCCCS1(=O)=O,37.38
915,[16*]c1ccc2c(c1)[C@@H]1[C@H](C=O)c3ccccc3C(=O)N1CC2,37.38
916,[16*]c1ccc2c(c1)N(CC=O)C(=O)CS2,37.38
917,[16*]c1ccc2c(c1)CCN1C(=O)c3ccccc3[C@@H](C=O)[C@@H]21,37.38
918,[16*]c1ccc2c(c1)C(=O)N(C)C2=O,37.38
919,[10*]N1C(=O)c2cccc3cccc(c23)C1=O,37.38
920,[10*]N1C(=O)c2ccc(Br)cc2C1=O,37.38
921,[10*]N1C(=O)[C@H]2[C@H]3CC[C@H](C3)[C@@H]2C1=O,37.38
922,[10*]N1C(=O)[C@H]2[C@H]3C=C[C@H](C3)[C@H]2C1=O,37.38
923,[10*]N1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C1=O,37.38
924,[10*]N1C(=O)[C@H]2C[C@H]2C1=O,37.38
925,[10*]N1C(=O)[C@H]2CC[C@@](C)(C1=O)C2(C)C,37.38
926,[10*]N1C(=O)[C@H]2CC=CC[C@@H]2C1=O,37.38
927,[10*]N1C(=O)[C@H](C)[C@@H](C)C1=O,37.38
928,[10*]N1C(=O)Cc2ccccc2C1=O,37.38
929,[10*]N1C(=O)C[C@H](C)C1=O,37.38
930,[10*]N1C(=O)CCCC1=O,37.38
931,[10*]N1C(=O)CCC1=O,37.38
932,[10*]N1C(=O)CC2(CCCCC2)C1=O,37.38
933,[10*]N1C(=O)CC(C=O)=C1C,37.38
934,[10*]N1C(=O)C=CC1=O,37.38
935,[1*]C(=O)[C@H]1CN(C)C(=O)c2ccccc21,37.38
936,[1*]C(=O)CCN1C(=O)CCc2ccccc21,37.38
937,[8*][C@H](O)CC=O,37.3
938,[8*][C@@H](O)CC=O,37.3
939,[8*]C(O)C=O,37.3
940,[4*][C@@H](C=O)CO,37.3
941,[1*]C(=O)[C@H](C)O,37.3
942,[1*]C(=O)C[C@H](O)C(F)(F)F,37.3
943,[1*]C(=O)C[C@@H](O)C(F)(F)F,37.3
944,[1*]C(=O)CO,37.3
945,[1*]C(=O)CC[C@H](C)O,37.3
946,[1*]C(=O)CC[C@@H](C)O,37.3
947,[1*]C(=O)CCO,37.3
948,[1*]C(=O)CCCCO,37.3
949,[16*]c1c[nH+]cc([O-])c1,37.2
950,[14*]c1[nH+]cccc1[O-],37.2
951,[10*]N1C[C@@]2(CCC[NH2+]C2)CCC1=O,36.92
952,[10*]N1CCC[C@]2(CC[NH2+]C2)C1=O,36.92
953,[10*]N1CC2(CC[NH2+]CC2)CC1=O,36.92
954,[10*]N1C(=O)CC[C@@H]2C[NH2+]CC[C@@H]21,36.92
955,[16*]c1ccc2c(c1)[C@@H]([NH3+])CCO2,36.870000000000005
956,[5*][NH2+][C@@H]1c2ccccc2C[C@@H]1O,36.84
957,[15*][C@]1(O)CCC[NH2+]CC1,36.84
958,[15*][C@@H]1CC[NH2+]C[C@H]1O,36.84
959,[15*]C1(O)CC[NH2+]CC1,36.84
960,[13*][C@@H]1C[C@H](O)C[NH2+]1,36.84
961,[13*][C@@H]1C[C@@H](O)C[NH2+]1,36.84
962,[13*][C@H]1N=NC2=C1CNCC2,36.75
963,[7*]=C(C#N)c1nc(C)cs1,36.68
964,[16*]c1cnccc1C#N,36.68
965,[16*]c1cccnc1C#N,36.68
966,[16*]c1ccc2ncc(C#N)cc2c1,36.68
967,[16*]c1ccc2cc(C#N)cnc2c1,36.68
968,[14*]c1ncccc1C#N,36.68
969,[14*]c1ncc(C#N)c2c1CCC2,36.68
970,[14*]c1nc(C)cc(C)c1C#N,36.68
971,[14*]c1cccc(C#N)n1,36.68
972,[14*]c1ccc(C#N)c(C)n1,36.68
973,[11*]SC1=NNCN1,36.42
974,[5*]N1CCO[C@H](C#N)C1,36.26
975,[5*]N1CCOC[C@@H]1C#N,36.26
976,[16*]c1cccnc1[O-],35.95
977,[14*]c1ncccc1[O-],35.95
978,[14*]c1cc(=O)n2c(C)csc2[nH+]1,35.620000000000005
979,[5*]N1CCN2C(=O)NC[C@H]2C1,35.58
980,[7*]=C1SC(=S)N=C1[O-],35.42
981,[9*]n1c(=O)oc2ccc(Cl)cc21,35.14
982,[16*]c1ccc2oc(=O)n(C)c2c1,35.14
983,[9*]n1nccc(Cl)c1=O,34.89
984,[9*]n1ncc2ccccc2c1=O,34.89
985,[9*]n1ncc2c(c1=O)CCCC2,34.89
986,[9*]n1nc(C)c2sc3ccccc3c2c1=O,34.89
987,[9*]n1cnccc1=O,34.89
988,[9*]n1cnc2sc3c(c2c1=O)CCC3,34.89
989,[9*]n1cnc2sc(C)cc2c1=O,34.89
990,[9*]n1cnc2sc(C)c(C)c2c1=O,34.89
991,[9*]n1cnc2ccc(Cl)cc2c1=O,34.89
992,[9*]n1cccnc1=O,34.89
993,[9*]n1ccc2ncccc2c1=O,34.89
994,[9*]n1cc2c(n1)C[S@](=O)C2,34.89
995,[9*]n1c(=O)cnc2ccccc21,34.89
996,[9*]n1c(=O)cnc2cc(C)c(C)cc21,34.89
997,[9*]n1c(=O)c(C)nc2ccccc21,34.89
998,[6*]C(=O)n1ccnc1,34.89
999,[16*]c1cnn(C)c(=O)c1Cl,34.89
1000,[16*]c1cnn(C)c(=O)c1,34.89
1001,[16*]c1ccc2nc3n(c(=O)c2c1)CCCCC3,34.89
1002,[16*]c1ccc2c(=O)n3c(nc2c1)CCCCCC3,34.89
1003,[16*]c1ccc2c(=O)n3c(nc2c1)CCC3,34.89
1004,[16*]c1c(C)nn(C=O)c1C,34.89
1005,[16*]c1c(C)nc2n(c1=O)CCCS2,34.89
1006,[15*][C@H]1CSc2nccc(=O)n2C1,34.89
1007,[15*][C@H]1CSc2nc(C)cc(=O)n2C1,34.89
1008,[15*][C@@H]1CSc2nccc(=O)n2C1,34.89
1009,[15*][C@@H]1CSc2ncc(C)c(=O)n2C1,34.89
1010,[15*][C@@H]1CSc2nc(C)cc(=O)n2C1,34.89
1011,[14*]c1sc2ncn(C)c(=O)c2c1C,34.89
1012,[14*]c1nn(C)c(=O)c2ccccc12,34.89
1013,[14*]c1nc2sccc2c(=O)n1C,34.89
1014,[14*]c1nc2ccccc2c(=O)n1C,34.89
1015,[14*]c1cc2n(n1)CC[NH2+]C2,34.43
1016,[7*]=Cc1cnc2ccccn2c1=O,34.370000000000005
1017,[7*]=Cc1cnc2c(C)cccn2c1=O,34.370000000000005
1018,[16*]c1cnc2sccn2c1=O,34.370000000000005
1019,[16*]c1cnc2sc(C)cn2c1=O,34.370000000000005
1020,[16*]c1cnc2ccc(C)cn2c1=O,34.370000000000005
1021,[14*]c1cc(=O)n2cc(Cl)ccc2n1,34.370000000000005
1022,[9*]n1/c(=N/C=O)sc2ccccc21,34.36
1023,[8*]C[SH](=O)=O,34.14
1024,[8*]C[S@](=O)[C@H](C)C=O,34.14
1025,[8*]C[S@](=O)[C@@H](C)C=O,34.14
1026,[8*]C[S@@](=O)[C@H](C)C=O,34.14
1027,[8*]C[S@@](=O)CCC=O,34.14
1028,[8*]CS(=O)(=O)c1cccc(F)c1,34.14
1029,[8*]CS(=O)(=O)C(C)C,34.14
1030,[8*]CCS(=O)(=O)CC,34.14
1031,[8*]CCCS(C)(=O)=O,34.14
1032,[7*]=C(C=O)C(C)=O,34.14
1033,[6*]C(=O)CCCC=O,34.14
1034,[4*][C@H](C)[C@H](C)S(C)(=O)=O,34.14
1035,[4*][C@H](C)[C@@H](C)S(C)(=O)=O,34.14
1036,[4*][C@@]1(C)CCS(=O)(=O)C1,34.14
1037,[4*]CC[SH](=O)=O,34.14
1038,[4*]CCS(C)(=O)=O,34.14
1039,[4*]CCS(=O)(=O)c1ccccc1,34.14
1040,[4*]CCS(=O)(=O)c1ccc(F)cc1,34.14
1041,[4*]CCCS(C)(=O)=O,34.14
1042,[4*]CCCS(=O)(=O)c1ccc(C)cc1,34.14
1043,[4*]CC(CC)(CC)S(C)(=O)=O,34.14
1044,[16*]c1csc([SH](=O)=O)c1,34.14
1045,[16*]c1ccsc1[SH](=O)=O,34.14
1046,[16*]c1ccccc1S(C)(=O)=O,34.14
1047,[16*]c1ccccc1S(=O)(=O)CCC,34.14
1048,[16*]c1cccc(S(=O)(=O)CC)c1,34.14
1049,[16*]c1cccc(S(=O)(=O)C(C)C)c1,34.14
1050,[16*]c1ccc([SH](=O)=O)cc1Cl,34.14
1051,[16*]c1ccc([SH](=O)=O)cc1C,34.14
1052,[16*]c1ccc([SH](=O)=O)cc1,34.14
1053,[16*]c1ccc([SH](=O)=O)c2ccccc12,34.14
1054,[16*]c1ccc([SH](=O)=O)c(F)c1,34.14
1055,[16*]c1ccc([SH](=O)=O)c(C)c1,34.14
1056,[16*]c1ccc([SH](=O)=O)c(Br)c1,34.14
1057,[16*]c1ccc(S(C)(=O)=O)c(F)c1,34.14
1058,[16*]c1ccc(S(=O)(=O)C(F)F)cc1,34.14
1059,[16*]c1ccc(F)c([SH](=O)=O)c1,34.14
1060,[16*]c1ccc(Cl)cc1[SH](=O)=O,34.14
1061,[16*]c1ccc(C)cc1[SH](=O)=O,34.14
1062,[16*]c1ccc(C)c([SH](=O)=O)c1,34.14
1063,[16*]c1cc([SH](=O)=O)ccc1Cl,34.14
1064,[16*]c1cc([SH](=O)=O)c(Cl)cc1Cl,34.14
1065,[16*]c1cc(S(=O)(=O)CC)ccc1Cl,34.14
1066,[16*]c1cc(C)c(C)cc1[SH](=O)=O,34.14
1067,[16*]c1cc(C)c(C)c([SH](=O)=O)c1,34.14
1068,[15*][C@H]1CCCS(=O)(=O)C1,34.14
1069,[15*][C@H]1CCCC[C@@H]1S(C)(=O)=O,34.14
1070,[15*][C@@]1(C)CCS(=O)(=O)C1,34.14
1071,[15*][C@@H]1CCS(=O)(=O)C1,34.14
1072,[15*][C@@H]1CCC[C@H](S(C)(=O)=O)C1,34.14
1073,[15*][C@@H]1CCC[C@@H]1S(C)(=O)=O,34.14
1074,[15*][C@@H]1CCC[C@@H](S(C)(=O)=O)C1,34.14
1075,[15*][C@@H]1CCCC[C@H]1S(C)(=O)=O,34.14
1076,[15*][C@@H]1CCCC[C@@H]1S(C)(=O)=O,34.14
1077,[14*]c1sccc1[SH](=O)=O,34.14
1078,[14*]c1ccc([SH](=O)=O)s1,34.14
1079,[14*]c1cc([SH](=O)=O)c(C)s1,34.14
1080,[12*]S(=O)(=O)c1sccc1Br,34.14
1081,[12*]S(=O)(=O)c1ccsc1C,34.14
1082,[12*]S(=O)(=O)c1cccs1,34.14
1083,[12*]S(=O)(=O)c1ccccc1Cl,34.14
1084,[12*]S(=O)(=O)c1ccccc1Br,34.14
1085,[12*]S(=O)(=O)c1cccc(Cl)c1F,34.14
1086,[12*]S(=O)(=O)c1cccc(C)c1C,34.14
1087,[12*]S(=O)(=O)c1cccc(Br)c1,34.14
1088,[12*]S(=O)(=O)c1ccc(I)cc1,34.14
1089,[12*]S(=O)(=O)c1ccc(C)cc1C,34.14
1090,[12*]S(=O)(=O)c1cc(Cl)sc1Cl,34.14
1091,[12*]S(=O)(=O)c1cc(Cl)ccc1Cl,34.14
1092,[12*]S(=O)(=O)c1cc(Cl)ccc1C,34.14
1093,[12*]S(=O)(=O)c1cc(C)cs1,34.14
1094,[12*]S(=O)(=O)c1cc(C)cc(C)c1,34.14
1095,[12*]S(=O)(=O)c1cc(C)c(Cl)cc1C,34.14
1096,[12*]S(=O)(=O)c1cc(C)c(Br)s1,34.14
1097,[12*]S(=O)(=O)c1cc(Br)ccc1F,34.14
1098,[12*]S(=O)(=O)c1c(C)c(C)c(C)c(C)c1C,34.14
1099,[12*]S(=O)(=O)C[C@H](C)CCl,34.14
1100,[12*]S(=O)(=O)C[C@@H](C)CCl,34.14
1101,[12*]S(=O)(=O)CCC(C)(C)C,34.14
1102,[12*]S(=O)(=O)CC(C)C,34.14
1103,[12*]S(=O)(=O)C(C)(C)C,34.14
1104,[1*]C(=O)[C@H](C)[S@](C)=O,34.14
1105,[1*]C(=O)[C@H](C)[S@@](C)=O,34.14
1106,[1*]C(=O)C[C@H](C)C=O,34.14
1107,[1*]C(=O)CC[S@](C)=O,34.14
1108,[1*]C(=O)CCCC=O,34.14
1109,[1*]C(=O)CC=O,34.14
1110,[1*]C(=O)CC(C)=O,34.14
1111,[1*]C(=O)C=O,34.14
1112,[1*]C(=O)C(C)=O,34.14
1113,[6*]C(=O)Nn1c(C)ccc1C,34.03
1114,[16*]c1ccc(=O)n2c1CCNCC2,34.03
1115,[5*]N1CCn2cnnc21,33.95
1116,[5*][NH+]1CCOc2c(O)cccc2C1,33.900000000000006
1117,[5*][NH+]1CCN(C(N)=S)CC1,33.7
1118,[9*]n1c(C)n[nH]c1=S,33.61
1119,[9*]n1c(=S)[nH]c2cc(C)cnc21,33.61
1120,[9*]n1c(=S)[nH]c2cc(Br)cnc21,33.61
1121,[5*][NH+]1C[C@@H]2CC[C@H](C1)NC2=O,33.54
1122,[5*][NH+]1CC[C@]2(CCCNC2=O)C1,33.54
1123,[5*][NH+]1CC[C@@H]2NC(=O)CC[C@@H]2C1,33.54
1124,[5*][NH+]1CCNC(=O)CC1,33.54
1125,[5*][NH+]1CCNC(=O)C1,33.54
1126,[5*][NH+]1CCC[C@]2(CCC(=O)NC2)C1,33.54
1127,[5*][NH+]1CCC2(CCC(=O)NC2)CC1,33.54
1128,[13*][C@H]1C[C@H]2CNC(=O)[C@]23CCC[NH+]13,33.54
1129,[13*][C@H]1COC2(CCNCC2)N1,33.29
1130,[16*]c1ccncc1C#CCO,33.120000000000005
1131,[16*]c1cccnc1O,33.120000000000005
1132,[14*]c1ncccc1O,33.120000000000005
1133,[15*][C@]1(C#N)CCOC1,33.019999999999996
1134,[15*]C1(C#N)CCOCC1,33.019999999999996
1135,[16*]c1cccc2c(=O)[nH]ccc12,32.86
1136,[16*]c1ccc[nH]c1=O,32.86
1137,[16*]c1ccc2[nH]ccc(=O)c2c1,32.86
1138,[16*]c1ccc(C)[nH]c1=O,32.86
1139,[16*]c1cc2ccccc2[nH]c1=O,32.86
1140,[16*]c1cc2cc(C)c(C)cc2[nH]c1=O,32.86
1141,[16*]c1cc2[nH]ccc(=O)c2cc1F,32.86
1142,[16*]c1cc(=O)[nH]c2ccccc12,32.86
1143,[16*]c1c[nH]c2ccc(F)cc2c1=O,32.86
1144,[16*]c1c[nH]c2c(C)cccc2c1=O,32.86
1145,[16*]c1c[nH]c(=O)c2ccccc12,32.86
1146,[14*]c1csc(=O)[nH]1,32.86
1147,[14*]c1cccc(=O)[nH]1,32.86
1148,[14*]c1ccc(C=O)[nH]1,32.86
1149,[14*]c1cc2ccccc2c(=O)[nH]1,32.86
1150,[14*]c1cc(=O)cc[nH]1,32.86
1151,[14*]c1cc(=O)c2ccccc2[nH]1,32.86
1152,[14*]c1cc(=O)c2cc(C)ccc2[nH]1,32.86
1153,[5*]N1CCOc2c(O)cccc2C1,32.7
1154,[7*]=C1CCC[C@H]2CN(C(C)=O)N=C12,32.67
1155,[4*]CC(=O)N1CCC(c2cccs2)=N1,32.67
1156,[16*]c1ccc(C2=NN(C=O)CC2)cc1,32.67
1157,[13*][C@H]1SC(N2CCCCC2)=NC1=O,32.67
1158,[13*][C@H]1CC(c2ccccc2)=NN1C=O,32.67
1159,[13*][C@H]1CC(c2ccccc2)=NN1C(C)=O,32.67
1160,[10*]N1C(=O)CS/C1=N/CC,32.67
1161,[10*]N1C(=O)CN=C1S,32.67
1162,[10*]N1C(=O)CCS/C1=N\c1ccc(F)cc1,32.67
1163,[1*]C(=O)C1=NN(c2ccccc2)CC1,32.67
1164,[16*]c1ccccc1/C=N/O,32.59
1165,[16*]c1cccc(/C=N/O)c1,32.59
1166,[6*]C(=O)NN1Cc2ccccc2C1,32.34
