FID,SMILES,frequency,org_FID
16638,[10*]N1C(=O)c2ccc(Cl)cc2C1O,1,49960
16639,[5*]N[C@H]1CCc2cc(F)c(F)cc21,1,49964
16640,[14*]c1ccc(S(=O)(=O)c2ccc(C)cc2)c(=O)[nH]1,1,49966
16641,[7*]=Cc1cc(F)c2c(c1)OCC2N,1,49968
16642,[13*][C@H]1Cc2c(ccc(N)c2C)[C@@H](c2c(F)cc(Br)cc2F)N1,1,49970
16643,[14*]c1nnc2n1CCCC2C(F)(F)F,1,49971
16644,[16*]c1cc2c(Cl)c3ccccc3nc2cc1[N+](=O)[O-],1,49973
16645,[15*][C@H]1C(C#N)=C(N)OC(C)=C1C(=O)CC,1,49976
16646,[13*]C1(C)OC(c2ccccc2I)=NN1C(C)=O,1,49979
16647,[7*]=Cc1c2c(nc3sc(C#N)c(N)c13)CCCC2,1,49988
16648,[16*]c1cnc2c(c1)c(Cl)nc1ccc(Cl)cc12,1,49989
16649,[15*]C1([C@H]2CCNC2)CC1N,1,49990
16650,[3*]OS(=O)(=O)c1ccc(F)cc1F,1,49991
16651,[5*]N(C)C1=C(CC)C=Cc2ccccc2O1,1,49992
16652,[9*]n1c(C)ccc(Br)c1=O,1,49994
16653,[4*]C[C@H]1COc2ccccc21,1,49997
16654,[7*]=C(C=C)/C=N/Nc1nnc2c(n1)[nH]c1ccccc12,1,49998
16655,[14*]c1nccc2nc(C)n(C=O)c12,1,49999
16656,[13*]C1(O)CC(=O)NC(=O)N1C,1,50001
16657,[1*]C(=O)C1=CC(F)=CNC1,1,50002
16658,[13*]C1OC(=O)C(Cl)=C1N(C)C,1,50003
16659,[16*]c1cccc2cc3cccc(Br)c3nc12,1,50005
16660,[10*]N1C(=O)NC[C@H](C)C1=O,1,50006
16661,[15*]C1CCC(=O)NC1O,1,50007
16662,[5*]N[C@@H]1CCc2cc(C)ccc21,1,50011
16663,[8*][C@@H](Br)C(C)C,1,50014
16664,[14*]c1n[nH]c2c1[C@H](c1ccc(C)cc1)CC(=O)N2,1,50020
16665,[5*]N1/C(=C\C(=O)CC=O)Sc2ccccc21,1,50021
16666,[15*]C1(C#N)CCC=CC1=O,1,50029
16667,[15*]C1CCC=C(O)C1=O,1,50031
16668,[9*]n1cc2c(n1)[C@H](O)[C@H](Br)CC2,1,50034
16669,[7*]=CCCCC(=O)O,1,50037
16670,[8*]CCCCN=C=S,1,50046
16671,[9*]n1nc(C(=N)N)c2cnc(C)nc21,1,50047
16672,[13*][C@@H]1CCC(=O)NN1,1,50055
16673,[16*]c1cc(F)c(F)cc1/C=N/N(C)c1nccs1,1,50056
16674,[4*][C@H](CCC(=O)O)C(=O)O,1,50057
16675,[9*]n1nc2c(c1S(=O)(=O)Cl)CCCC2,1,50064
16676,[16*]c1cc(F)ccc1/C=N\N(C)c1nccs1,1,50067
16677,[16*]c1cc(Cl)c(Cl)c(Br)c1,1,50068
16678,[8*]CC(=O)N(O)C=O,1,50070
16679,[13*]C1C=C(C)N=C(Cl)N1,1,50071
16680,[5*]N1C(CC=O)c2cc(F)cc(F)c2S1(=O)=O,1,50076
16681,[13*]C1NC(=O)c2c(C)cccc2NC1=O,1,50079
16682,[16*]c1cc(Br)cc(C=O)c1,1,50085
16683,[5*]N1[C@@H](C)Cc2ccccc2[C@@H]1C,1,50086
16684,[9*]n1cc(C)c(=O)c2cc(F)c(Cl)nc21,1,50088
16685,[13*]C1CCc2cc(Cl)ccc2O1,1,50091
16686,[5*]N1CC(C)(C)Sc2ccccc21,1,50092
16687,[6*]C(=O)N=C(N)C1C=C(C(F)(F)F)C1,1,50094
16688,[15*]C1CNCC(O)C1,1,50095
16689,[8*][C@H](C(=O)NO)[C@@H](C)O,1,50099
16690,[10*]N1C(=O)NC2C[C@]1(C)Oc1ccc(Cl)cc12,1,50102
16691,[9*]n1c(=O)[nH]c2ccc(C#[N+]C)nc21,1,50104
16692,[5*]N1CCc2c(ccc(N)c2C)[C@H]1c1c(F)cc(Br)cc1F,1,50105
16693,[5*]N1[C@@H](C#N)C[C@@]2(C)C[C@@H]12,1,50111
16694,[7*]=C1C(=O)c2ccc(C)cc2N1C,1,50115
16695,[14*]c1nc(C)nc2nc(N)ccc12,1,50118
16696,[16*]c1cc(O)c(Cl)cc1F,1,50119
16697,[16*]c1cc2cccnc2nc1NN,1,50120
16698,[1*]C(=O)CC(C)(O)CC,1,50123
16699,[14*]c1cc2c(C)ccc(C)c2n1C,1,50125
16700,[4*]CC1=C(F)CNC=C1,1,50126
16701,[1*]C(=O)C1=CNC(C)C([N+](=O)[O-])=C1C,1,50128
16702,[14*]c1nc(I)cc2sccc12,1,50130
16703,[16*]c1ccc(O)c2oc3ccccc3c(=O)c12,1,50131
16704,[16*]c1cccc2c1c(=O)oc1cc(C)ccc12,1,50133
16705,[15*]C1(S(=O)(=O)c2ccccc2)CCN(C)C(C)(C)C1C,1,50135
16706,[9*]n1cnc2c(C#CC#CCCCCC)ncnc21,1,50139
16707,[16*]c1c(Cl)cc(/C=N\Nc2nccs2)cc1Cl,1,50140
16708,[16*]c1ccc2c(c1)CCN(S(N)(=O)=O)[C@@H]2c1ccccc1,1,50143
16709,[13*]C1OCC(C=O)CO1,1,50146
16710,[5*]N/C=C/c1sc2c(C)c(C)sc2[n+]1CC,1,50148
16711,[14*]c1cc(=O)cc(C)n1C,1,50150
16712,[7*]=C1SC(N2[C@H](C)COC[C@H]2C)=NC1=O,1,50151
16713,[13*]C1N(C)c2ccc([SH](=O)=O)cc2S(=O)(=O)N1C,1,50167
16714,[5*]N1C[C@H]2CC2CC1C#N,1,50173
16715,[7*]=C(F)C(F)(F)C(F)(F)C(F)F,1,50175
16716,[4*][C@@H](CC)C1=C(Cl)CC(C)(C)CC1=O,1,50178
16717,[14*]c1n[nH]c2ccnc(S(C)(=O)=O)c12,1,50180
16718,[16*]c1cnc2nc(C)cc(C)c2c1N,1,50182
16719,[8*]C(C)CC1=CC(=O)CCC1,1,50183
16720,[16*]c1c(C)nc(N)n(C)c1=O,1,50184
16721,[1*]C(=O)CN=NN,1,50188
16722,[1*]C(=O)C1=C(C)C(C=O)=CNC1C,1,50189
16723,[10*]N1C(=O)c2ccnn2CCC1C,1,50190
16724,[16*]c1ccc2c(=O)c3cccc(Cl)c3oc2c1C,1,50191
16725,[5*]NC(=NCCC(C)C)N1CCC2(CCCCC2)C1,1,50193
16726,[5*]N1CC(C=O)c2ncc(C)cc21,1,50194
16727,[5*]N1C(c2ccc(C)cc2)=CSC1=C(C#N)C#N,1,50195
16728,[1*]C(=O)/C(Cl)=C1\SCC(=O)N1C,1,50196
16729,[9*]n1c2c(c(O)c(C(CC)=NO)c1=O)CCCC2,1,50198
16730,[16*]c1c(N)c(C#N)cc2c(=O)c3ccccc3oc12,1,50203
16731,[7*]=C1N=C(CC)OC1O,1,50206
16732,[5*]N1C[C@@H](O)[C@H](C)C1,1,50213
16733,[14*]c1csc2nc(O)cc(=O)n12,1,50214
16734,[5*]NC1=CC=C(CN)CN1,1,50218
16735,[13*]C1(Cl)NC=C([N+](=O)[O-])C=C1C,1,50219
16736,[16*]c1ccc([C@@H]2NCCc3ccccc32)c(O)c1,1,50221
16737,[7*]=C(c1ccccc1)C1OCCS1,1,50230
16738,[7*]=CC[C@@]1(C)C(=O)Nc2cc(O)ccc21,1,50231
16739,[8*]CCC(=O)N/N=C/c1ccc(Cl)cc1,1,50234
16740,[14*]c1n[nH]c2c1C(c1ccccc1)C=CO2,1,50237
16741,[15*]C1C(=O)CC(C)CC1=NO,1,50238
16742,[14*]c1cc2c(N)c[nH]c2cn1,1,50239
16743,[9*]n1c2cc(Br)ccc2c2ncn(C)c(=O)c21,1,50245
16744,[10*]N1CC(C(=O)O)c2c(n(C)c3ccc(Cl)cc23)C1=O,1,50248
16745,[7*]=CCNCC,1,50249
16746,[13*]C1CC(c2ccc(C)cc2C)n2ncnc2N1,1,50252
16747,[8*]CCC#Cc1nccc2cc[nH]c12,1,50262
16748,[16*]c1c[n+](-c2c(C)cc(F)cc2F)n(C)c1C,1,50270
16749,[15*][C@@H]1C[C@H](C(=C)C#CC)[C@@H](O)C/C1=C/O,1,50271
16750,[5*]N1C2CC2C[C@H]1C=O,1,50273
16751,[1*]C(=O)[C@@]1(N)CCc2cccnc21,1,50283
16752,[6*]C(=O)C1=C(C)Nc2ncnn2[C@@H]1c1ccccc1,1,50284
16753,[13*]C1C(=O)N(C)c2ccccc2C(c2ccccc2)N1O,1,50287
16754,[9*]n1c(C=NS(=O)C(C)(C)C)nc2c(Cl)nccc21,1,50288
16755,[16*]c1ccc(C#CC#CC(C)CO)cc1,1,50289
16756,[14*]c1nn(C)c2c1C(C)(C)Oc1ccc(Br)cc1-2,1,50292
16757,[7*]=C(C(F)(F)F)C1(O)C(C)=CC(=O)CC1(C)C,1,50294
16758,[13*][C@H]1CC(c2ccco2)=NN1C(=O)CCC,1,50302
16759,[5*]N(C)C(N)=NN1CCCc2ccccc21,1,50304
16760,[16*]c1ccnc2cc(C(=N)N)sc12,1,50308
16761,[5*]N1c2ccccc2NC(=O)c2cccc(C)c21,1,50309
16762,[5*]N(C)C(=S)C(=CN1CCOCC1)c1ccc(Cl)cc1,1,50311
16763,[1*]C(=O)n1c(C=N)c[nH]c1=O,1,50314
16764,[15*][C@@]1(O)CCCNC1=O,1,50317
16765,[14*]c1cc2c(C#N)cccc2o1,1,50321
16766,[7*]=C(C=O)NC,1,50323
16767,[15*]C12CNC(C)C1C(=O)CCC2C,1,50325
16768,[16*]c1c(Cl)ccc2c1CCO2,1,50326
16769,[14*]c1[nH]cnc1C(N)=NC,1,50327
16770,[16*]c1cc(Br)c(F)cc1N,1,50331
16771,[1*]C(=O)/C(S)=C1/Sc2ccccc2N1C,1,50333
16772,[14*]c1cnc2cccc(N)c2n1,1,50341
16773,[15*]C1CN(S(=O)(=O)N2CCCC2)CC1C,1,50342
16774,[15*]C1C2NC(=O)N(C)C1(C)Oc1c(Cl)cccc12,1,50343
16775,[1*]C(=O)N/N=C/c1ccccc1Cl,1,50344
16776,[15*]C1CCN(S(=O)(=O)N2CCC(C)(C)CC2)C1,1,50350
16777,[11*]SC1=C(C(=O)C(F)(F)F)C(C)(C)C1,1,50352
16778,[7*]=C(C=O)C1(O)C(C)=CC(=O)CC1(C)C,1,50354
16779,[14*]c1n[nH]c2cc(O)ccc12,1,50357
16780,[16*]c1c(C)ccc(N)c1F,1,50359
16781,[16*]c1ccc2c(c1)N(c1cc(C)cc(C)c1)C(=O)C2/C(C)=N\NC(=O)CC,1,50360
16782,[5*]N1CCC2(CCCC(C)C2C)C1,1,50363
16783,[9*]n1cc2c(n1)C(C(=O)O)NCC2O,1,50366
16784,[7*]=CC(N)=Nc1ncnc2ccsc12,1,50369
16785,[5*]N1CCc2nccc(C)c2C1(O)O,1,50382
16786,[13*]C1C(C(=O)C(Cl)(Cl)Cl)=CC(C(C)=O)=CN1C,1,50385
16787,[4*][C@@H]1CCC1=O,1,50388
16788,[10*]N1C(=O)[C@@H](C)CN(C)C1=O,1,50396
16789,[5*]N1C[C@H](F)C[C@H]1Cl,1,50398
16790,[14*]c1cc2c(C)nc(C)cc2o1,1,50402
16791,[8*][C@@H](C)C(=O)NN1C(=O)c2cccc3c(Br)ccc(c23)C1=O,1,50403
16792,[13*][C@@H]1C[C@@H](O)CN1C1=NS(=O)(=O)c2ccccc21,1,50405
16793,[14*]c1cc2c(=O)[nH]cnc2s1,1,50406
16794,[15*][C@H]1C(=C)CCCC1C,1,50407
16795,[3*]OP(=O)(O)OC,1,50412
16796,[1*]C(=O)C1=C(O)CC(C)CC1=O,1,50413
16797,[16*]c1ccc2c(c1)C(=NOC)C(=O)N2C,1,50414
16798,[15*][C@@H]1[C@@H](C)Nc2ncnn2[C@H]1c1ccc(Cl)c(Cl)c1,1,50419
16799,[5*]N1CC(=O)N(CCC(C)C)c2ccc([N+](=O)[O-])cc2C1c1ccccc1,1,50421
16800,[13*][C@@H]1N=C(c2ccc(Cl)cc2)C[C@@H]1O,1,50427
16801,[15*][C@H]1CCC(=O)C1(C)C,1,50431
16802,[15*]C1CCC2(CC1S(=O)C(C)(C)C)OCCO2,1,50432
16803,[16*]c1cc2c(cc1Br)Nc1cc(Cl)ccc1C(=O)N2,1,50439
16804,[7*]=CC1CCC=C([C@@H](C)CC#CC(C)(C)O)C1(C)C,1,50440
16805,[16*]c1cccc2c1S(=O)(=O)N=C2C(C)(C)C,1,50447
16806,[8*]CC(F)(F)Br,1,50450
16807,[15*]C1(C)CC1Br,1,50455
16808,[16*]c1cccc2c1NC(C)C2,1,50457
16809,[16*]c1cc2cnc(F)cc2nc1N,1,50458
16810,[7*]=Cc1ccc2c(c1)[n+]([O-])cn2C,1,50460
16811,[13*]C1C=C(N)N=C(C)N1,1,50463
16812,[13*]C1CN=C(NC(N)=S)S1,1,50475
16813,[5*]NC(=S)c1scc(C)[n+]1C,1,50476
16814,[16*]c1cc(F)c2cccnc2c1,1,50479
16815,[1*]C(=O)NNC(=S)c1ccc(C)cc1,1,50486
16816,[13*]C1CC(S(=O)(=O)c2cccc(Cl)c2Cl)CN1,1,50490
16817,[3*]OS(=O)N1C(=O)c2ccccc2S1(=O)=O,1,50492
16818,[15*]C1CC(=O)NN(CC)C1,1,50495
16819,[15*]C1CC(=O)C(OC)=C(OC)C1C,1,50501
16820,[16*]c1cc2c(=O)[nH]cnc2nc1C,1,50503
16821,[13*][C@@H]1COC(c2ccccc2S(C)=O)=N1,1,50508
16822,[9*]n1cnc2c(c1=O)C(C)C(C)CC2,1,50510
16823,[5*]NC1c2cccc3ccc(=O)n(c23)[C@H]1CO,1,50514
16824,[15*][C@H]1C=C(CC)[C@H](O)C1,1,50518
16825,[6*]C(=O)NN=Cc1ccccc1[N+](=O)[O-],1,50519
16826,[5*]NC(=S)N1C(N)=NC2CCCCC21,1,50521
16827,[16*]c1cc(Cl)nc2cccnc12,1,50526
16828,[10*]N1C(=O)COc2cc(C)ccc2C1=O,1,50530
16829,[14*]c1ncnc2sc3c(c12)[C@@H](CC(N)=O)CC3,1,50533
16830,[7*]=CCCCCCC,1,50536
16831,[7*]=C(O)C1C(C#N)=C(N)OC2=C1C(=O)CC(C)(C)C2,1,50537
16832,[14*]c1nc(N)nc2nc(N)ccc12,1,50539
16833,[16*]c1cc2c(cc1S(=O)(=O)Cl)S(=O)(=O)N=CN2,1,50542
16834,[8*][C@@H](C)/C=N\Nc1nncc(=O)[nH]1,1,50544
16835,[14*]c1cc(NN=Cc2c(F)c(F)c(F)c(F)c2F)nc(C)n1,1,50548
16836,[5*]N1C=C(C=O)C=C(Br)C1,1,50550
16837,[6*]C(=O)N/N=C1\CSC(=O)N1,1,50551
16838,[4*][C@@H](C(C)C)C(F)(F)F,1,50552
16839,[4*]CC(=O)NN1C(=O)NC2(CCC(C)CC2)C1=O,1,50554
16840,[13*]C1NC=CC(O)=C1Br,1,50557
16841,[6*]C(=O)C1C(=O)N(C(N)=O)c2cccnc21,1,50562
16842,[14*]c1cc(N/N=C\c2cccc(Cl)c2)nc(C)n1,1,50563
16843,[12*]S(=O)(=O)c1ccc2c3c(cccc13)C(=O)C2NC,1,50567
16844,[16*]c1cc2cc(S(C)(=O)=O)ccc2c2cc(Cl)c(Cl)cc12,1,50568
16845,[10*]N1Cc2cccc(Br)c2C1=O,1,50569
16846,[16*]c1ccc2c(c1)C(c1ccc(Cl)cc1N)NCC2,1,50570
16847,[14*]c1cnc2c(N)nc(C)cn12,1,50571
16848,[15*]C1C(=O)CCC/C1=N/N(C=O)CCC,1,50572
16849,[5*]N1CCc2cc(S(=O)(=O)O)ccc2C1c1ccccc1,1,50573
16850,[13*]C1CN(S(=O)(=O)N2CCCCC2C)CCN1C,1,50577
16851,[14*]c1nc(C(N)=NC(C)=NCC(=O)C(C)(C)C)cn2ccnc12,1,50580
16852,[15*]C1CNC/C(=C/N(C)C)C1=O,1,50582
16853,[16*]c1ccc2c(c1)C(C)(C)[C@]2(O)C(C)(C)[C@@H](C)O,1,50584
16854,[16*]c1cccc2c1Nc1c([N+](=O)[O-])cccc1S2(=O)=O,1,50591
16855,[5*]N1C=CC([SH](=O)=O)=CC1,1,50595
16856,[15*][C@@H]1C(=O)c2ccc(Br)cc2C1=O,1,50596
16857,[8*][C@@H](C)[C@@H](O)[C@H](C)C(=O)S,1,50597
16858,[7*]=CC(=C)c1ccnc(I)n1,1,50605
16859,[8*]CCC1(C#N)Cc2cc(C)c(C)cc21,1,50606
16860,[3*]OS(=O)(=O)c1ccc(F)c(F)c1F,1,50608
16861,[16*]c1cc2oc3cc(O)c(Cl)c(C)c3c(=O)c2c(O)c1Cl,1,50611
16862,[16*]c1c(F)cnc2[nH]ccc12,1,50617
16863,[16*]c1c(Cl)cc2cncnc2c1F,1,50618
16864,[10*]N1C(=O)C=C(c2ccccc2)S1(O)O,1,50619
16865,[14*]c1nccc2c(C(=C)C)ccnc12,1,50624
16866,[7*]=C[C@@H]1C=C(OC)C1,1,50631
16867,[14*]c1cc[n+](-c2cccc(C#N)c2)n1C,1,50637
16868,[3*]On1c(=O)ncc2cc(F)ccc21,1,50640
16869,[1*]C(=O)C1=CC(=C)N(C=C(N)N)C=C1,1,50642
16870,[7*]=Cc1ccc(/C(N)=N/O)cc1,1,50643
16871,[13*][C@@H]1NC[C@H]2C(=O)CCC[C@@]12C,1,50644
16872,[7*]=Cc1ccc(S(=O)[O-])cn1,1,50645
16873,[12*]S(=O)(=O)c1cc(C)ns1,1,50648
16874,[1*]C(=O)CS(=O)c1ccncc1,1,50649
16875,[5*]N1CC2CCC1[C@@H]2O,1,50657
16876,[1*]C(=O)C1=C(N)Oc2n[nH]c(C)c2C1c1c(C)cc(C)cc1C,1,50659
16877,[14*]c1ccc2scc(S(=O)(=O)C(C)C)c2n1,1,50660
16878,[4*][C@@H](C)C(C)CC,1,50671
16879,[16*]c1ccc(F)cc1CC,1,50676
16880,[16*]c1ccc2c(c1)N(/C=C/C=O)C(=O)c1ccccc1N2C,1,50679
16881,[16*]c1c[nH]c(=O)c2c1c(C)cn2C,1,50686
16882,[16*]c1cc(C=C)n(S(=O)(=O)c2ccc(C)cc2)c1,1,50694
16883,[16*]c1ccc2c(c1)[C@H](O)OC2=O,1,50699
16884,[16*]c1cnc2[nH]c3ccccc3c(=O)c2c1,1,50700
16885,[8*]CC(=O)N/N=C\c1cc(I)c(O)c(I)c1,1,50701
16886,[15*]C1CCC(=O)C(CCC)=C1C,1,50704
16887,[8*]CC(=O)Nn1cnc2c(c1=O)CCCC2,1,50705
16888,[8*]CC(=O)NNCC,1,50715
16889,[15*]C1CC2(C#N)CCC1(C)NC2=O,1,50717
16890,[9*]n1cnc2c(c1=O)[C@@H](C)CCC2,1,50719
16891,[8*]CC(=O)C1=C(CC)NC(=O)NC1,1,50722
16892,[5*]N1CCOC1C,1,50726
16893,[15*][C@@H]1CCC2(OCCO2)C(C)(C)[C@@H]1O,1,50729
16894,[16*]c1ccnc2cc(S(=O)O)sc12,1,50730
16895,[1*]C(=O)C[C@H]1CCc2c1[nH]c1c(Br)cc(F)cc21,1,50732
16896,[5*]N1CC(C2CC2)[C@H](F)C1,1,50733
16897,[16*]c1cccc(C)c1N=C,1,50734
16898,[8*]CN=C(N)N1CCNC(=O)C1,1,50735
16899,[15*]C1CC(=O)C(C=NCC=C)=C(O)C1,1,50737
16900,[1*]C(=O)C1=C(C)C(C)OC1=O,1,50744
16901,[7*]=C1CCC(C)C(O)C1,1,50745
16902,[16*]c1ccnc(Cl)c1[N+](=O)[O-],1,50747
16903,[16*]c1ccc2c(c1)Nc1cc(Cl)c(Cl)cc1NC2=O,1,50750
16904,[7*]=C(C=O)N=[N+]=[N-],1,50756
16905,[7*]=C[C@@H](C)[C@H](C)C(=O)NO,1,50762
16906,[5*]N1C2CC2C[C@H]1N,1,50765
16907,[1*]C(=O)C1C(=O)N(O)C(O)c2ccccc21,1,50766
16908,[16*]c1cc([N+](=O)[O-])c2c(c1)nc1n2C(=O)c2ccccc2-1,1,50767
16909,[13*]C1(C=C)CCSC(N)=N1,1,50769
16910,[6*]C(=O)C(C#N)C1=NCCS1,1,50773
16911,[5*]NC1=CC=CNC1N,1,50784
16912,[15*]C1COCC(O)C1O,1,50786
16913,[4*]CC(O)(CC1CCOc2ccc(F)cc21)C(F)(F)F,1,50788
16914,[9*]n1cnc2c(C(=C)O)nc(Cl)nc21,1,50790
16915,[13*]C1CCC(OC)=N1,1,50791
16916,[7*]=C/C(=C\O)C(=O)[O-],1,50793
16917,[14*]c1ncc2[nH]cc(C=O)c2n1,1,50795
16918,[16*]c1ccc2c(c1)CC(=O)NC2CC,1,50796
16919,[7*]=C(C)/C=N\Nc1nnc2c(n1)[nH]c1ccc(C)cc12,1,50803
16920,[16*]c1cc2c3c(cccc3c1Cl)C(=O)N(O)C2=O,1,50804
16921,[7*]=C1c2nc(C)nc(N)c2SC1C,1,50819
16922,[3*]ON(C(C)=O)c1ccccc1,1,50820
16923,[7*]=C(N)C1=CC(C)=C(OC)N(C)C1,1,50821
16924,[3*]On1c(=O)cc(O)c2cc(F)cnc21,1,50827
16925,[13*][C@@H]1C[C@@H](N)CN1S(=O)(=O)N1CCNCC1,1,50831
16926,[14*]c1ccn(S(=O)(=O)c2ccc3ccccc3c2)n1,1,50836
16927,[5*]N[C@@H]1c2ccccc2C[C@@H]1C,1,50841
16928,[13*][C@H]1OC2(CCNCC2)c2sc(Cl)cc2C1(F)F,1,50843
16929,[14*]c1cc2ccc(Br)cc2cn1,1,50846
16930,[16*]c1cc(Cl)c2c(c1)c(C)nn2C,1,50849
16931,[14*]c1nc(Cl)cc(N/N=C/c2c(F)c(F)c(F)c(F)c2F)n1,1,50850
16932,[12*]S(=O)(=O)c1cc2ccccc2c2ccccc12,1,50851
16933,[1*]C(=O)CC1=C(C)C(=O)CCC1,1,50852
16934,[14*]c1nn(C(=O)CC)c2c1C(=O)CC(C)(C)C2,1,50853
16935,[14*]c1cnc2cc(C#CCCO)cnc2n1,1,50856
16936,[4*][C@@H]1C(=O)N=C2C=CC=CN21,1,50859
16937,[6*]C(=O)/C=N/O,1,50861
16938,[15*][C@@H]1C[C@H](O)C=CC1=O,1,50863
16939,[8*][C@H](CC(C)(C)C)C(=C)C,1,50864
16940,[13*][C@@H]1Nc2cc(Cl)ccc2C(=O)[C@@H]1[N+](=O)[O-],1,50866
16941,[15*][C@@]1(C(=C)C)CC[C@@H](C)CC1=O,1,50869
16942,[5*]N1[C@H](C)CC(S(=O)(=O)c2ccccc2)C[C@H]1C,1,50872
16943,[4*]C[C@@H]1OCCc2cc(Br)sc21,1,50874
16944,[5*]N1c2ccc(F)cc2[C@H]2CNCC[C@H]21,1,50879
16945,[9*]n1c(=O)cc(C)[nH]c1=O,1,50885
16946,[15*][C@@]12CNC[C@H]1C(=O)CCC2O,1,50891
16947,[5*]N1CC(C(O)(C(F)(F)F)C(F)(F)F)=CN=C1N,1,50892
16948,[13*]C1N(C)c2ccccc2S(=O)(=O)N1C,1,50894
16949,[16*]c1cc(O)c2c(c1)C(=N)N=C2N,1,50902
16950,[5*]N1CCC(C2CC2)[C@@H](C)C1,1,50904
16951,[14*]c1ncc2ncncc2c1C,1,50908
16952,[16*]c1cc[nH]c(=O)c1S(=O)(=O)c1ccc(C)cc1,1,50909
16953,[15*][C@H]1CCCN(CN2C(=O)C(=O)c3ccc(Br)cc32)C1,1,50910
16954,[16*]c1ccc2c(c1)CCN[C@@H]2c1ccc(S(=O)(=O)C(C)C)cc1,1,50917
16955,[12*]S(=O)(=O)C1CC(C)C1,1,50923
16956,[5*]N(C)C1=NC2CS(=O)(=O)CC2S1,1,50924
16957,[8*][C@@H](CC)[C@H](C)[N+](=O)[O-],1,50925
16958,[16*]c1cc2c(Cl)c3ccccc3nc2cc1C,1,50931
16959,[7*]=Cc1ccc2nc(C)[nH]c2c1,1,50936
16960,[16*]c1cccc(CN=C(C)N2CCOCC2)c1,1,50938
16961,[16*]c1c(Cl)cc(Cl)c2oc3cccc(C)c3c(=O)c12,1,50943
16962,[16*]c1ccc2c(c1)NC(=O)CC(c1cccc(C(N)=NO)c1)=N2,1,50948
16963,[4*]CCS(=O)(=O)N=[N+]=[N-],1,50949
16964,[14*]c1ncnc2sc3c(c12)[C@@H](C[C@@H](O)C(F)(F)F)CC3,1,50950
16965,[14*]c1n[nH]c2c(F)cc(F)cc12,1,50958
16966,[5*]N1C=C(C(F)(F)F)C=C(Cl)C1O,1,50959
16967,[13*]C1NC(=O)c2cc(C#CCCCN)ccc2N(C)C1=O,1,50960
16968,[14*]c1ncc2ccc(=NC(C)=O)n(C)c2n1,1,50962
16969,[13*]C1NC(=O)c2cc(N)ccc2NC1=O,1,50963
16970,[6*]C(=O)N=S(C)c1ccccn1,1,50964
16971,[9*]n1c(C=CN(C)C)c(C#N)c2ncncc21,1,50965
16972,[15*][C@H]1C(C=O)=COC(N)=C1C#N,1,50969
16973,[5*]N(C)C1=C(C)CCCC1,1,50970
16974,[16*]c1cccc2c1[C@@H](C)C(=O)NC2,1,50971
16975,[16*]c1ccc2c(c1)N[C@H]1CCNC[C@@H]21,1,50972
16976,[7*]=C(c1cccc[n+]1[O-])c1cccc[n+]1[O-],1,50973
16977,[15*][C@@]1(O)CNC[C@H]1C,1,50977
16978,[16*]c1ccnc2cc(F)c(Cl)cc12,1,50980
16979,[16*]c1c(I)nc2c(c1C)C(=O)CC(C)(C)C2,1,50981
16980,[9*]n1c(Cl)nc2c(Cl)c(Cl)sc2c1=O,1,50985
16981,[1*]C(=O)C1=C(C(F)(F)F)OC(C)CS1,1,50990
16982,[5*]N1CCC2(CC1)N(C)C(=O)c1ccccc1N2C,1,50991
16983,[14*]c1cn2cccc(Cl)c2n1,1,50992
16984,[7*]=CC(=O)NN1Cc2ccccc2CC1=O,1,50994
16985,[16*]c1cnc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)c(Cl)c1,1,50995
16986,[15*][C@H]1CCCC[C@@H]1[S@@](=O)CC,1,51000
16987,[15*][C@@H]1CCOC[C@H]1C,1,51001
16988,[13*]C1CC(=NS(=O)C(C)(C)C)CCN1,1,51002
16989,[13*][C@@H]1CN=C(C(C)(C)C)O1,1,51004
16990,[16*]c1c(Br)cccc1C1NCCc2ccccc21,1,51006
16991,[4*]C1CCCCO1,1,51011
16992,[13*][C@H]1N[C@H](C)C[C@@H]1S(=O)(=O)c1ccc(C)cc1,1,51013
16993,[15*]C1C(C)(C)CCC1(C)C,1,51017
16994,[16*]c1cnc(Cl)c(C2=CCNCC2)c1,1,51018
16995,[16*]c1ccc2c(=O)c3ccc(C)cc3oc2c1O,1,51022
16996,[13*]C1CCCN1S(=O)(=O)N1CCN[C@H](C)C1,1,51027
16997,[8*]CN1C(=O)C(OC)c2ncccc21,1,51030
16998,[16*]c1cn(C)c2c(Cl)nc(C)nc12,1,51037
16999,[13*][C@H]1C[C@H](c2ccc(C)c(C)c2)n2ncnc2N1,1,51038
17000,[14*]c1ncnc2c1ncn2/C(F)=C(\F)C(F)(F)F,1,51039
17001,[14*]c1cc2c(nn1)C[C@H](C)C[C@@H]2O,1,51040
17002,[7*]=C1C=CC(=O)C(N)=C1,1,51044
17003,[14*]c1c2c(nn1C)C(C)CCC2,1,51048
17004,[7*]=C(c1cccc(C)c1)c1c(Cl)ccc(S(=O)(=O)O)c1Cl,1,51049
17005,[4*][C@@H](C=O)C[C@@H](C)C#N,1,51050
17006,[9*]n1nc(C)c(I)c1C,1,51054
17007,[15*][C@@H]1CCN=C1O,1,51063
17008,[16*]c1ccc2c(c1)CC=C(CCCBr)C2,1,51064
17009,[5*]NC1c2ccccc2CC1C=[N+](C)C,1,51069
