FID,SMILES
7744,[14*]c1nc2nc(N)ccc2[nH]1
7745,[14*]c1nc2nccc(Cl)c2s1
7746,[8*]CCC(=O)N1CCC(c2ccco2)=N1
7747,[14*]c1[nH]c2c(Cl)cccc2c1C
7748,[15*][C@H]1CC[C@H]2[C@@H]3CC=C4CCCC[C@]4(C)[C@H]3CC[C@]12C
7749,[13*][C@@H]1Nc2c(F)ccc([N+](=O)[O-])c2[C@H]2C=CC[C@@H]12
7750,[4*]CC(=O)N1N=C2CCCC[C@H]2[C@H]1O
7751,[5*]N/C=C(\C#N)S(=O)(=O)C(C)C
7752,[15*]C1([NH3+])CCC(C)(C)CC1
7753,[16*]c1ccc2c(=O)c(O)c[nH]c2c1
7754,[16*]c1ccc(/C=N\c2n[nH]c3nc(C)cc(C)c23)cc1
7755,[13*][C@H]1C2=C(N=C3SCC(=O)N31)C(=C1SCCS1)CCC2
7756,[16*]c1ccccc1N/N=N/c1nc2ccccc2s1
7757,[13*][C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)[O-]
7758,[5*][NH2+][C@H]1c2ccccc2CC[C@H]1[S@](=O)[C@H](C)CC
7759,[8*]CCC(=O)N/N=C\c1c[nH]c2ccccc12
7760,[16*]c1ccc2sc3c(c2c1)CCNC3=O
7761,[1*]C(=O)C1=C(C)NC(N)=NC1
7762,[5*][NH2+][C@H]1CCc2cc(Br)ccc21
7763,[9*]n1ncc(/C(C)=N/c2ncccc2C)c1O
7764,[5*]N1CC[S@](=O)[C@@H](C)[C@H]1C
7765,[13*][C@@H]1CCCN1S(=O)(=O)N1CCOCC1
7766,[3*]OS(=O)(=O)c1ccc(C)cc1Br
7767,[15*][C@H]1CC(=O)C2=C(C1)Nc1nc(C)nn1[C@H]2c1ccccc1
7768,[5*]N1CNC(=O)c2ccc(C)[nH+]c21
7769,[16*]c1cc2c(cc1C=O)OCO2
7770,[15*][C@H]1C[C@H]2CCC[NH+]2[C@]12C(=O)N(C)c1ccccc12
7771,[1*]C(=O)C(=O)[C@H](Br)C(N)=O
7772,[13*][C@@H]1CC(c2cccc(O)c2)=NN1C(C)=O
7773,[5*]N1CCC2(CC1)CO2
7774,[15*][C@H]1CC2(CC[C@H]1[NH3+])OCCO2
7775,[8*][C@@H](C)CC(C)=O
7776,[5*][NH+]1CCC[C@]2(CC1)NC(=O)NC2=N
7777,[9*]n1cc(C)ccc1=O
7778,[15*][C@@H]1CCCN(CN2C(=O)C(=O)c3c(Cl)cccc32)C1
7779,[16*]c1ccc(S(=O)(=O)c2c[nH]c3nc(C)ccc3c2=O)cc1
7780,[1*]C(=O)C1=NCC(c2cscn2)=C1
7781,[6*]C(=O)N/N=C/c1cccc(I)c1
7782,[8*][C@](C)([NH3+])[C@H]1CCc2cccnc21
7783,[14*]c1nc2c(s1)[C@H](O)CC(C)(C)C2
7784,[8*]C[n+]1csccc1=O
7785,[5*][NH+]1CC[C@@H](O)[C@@]2(O)CCCC[C@H]12
7786,[15*][C@@H]1CC(=O)C=C(c2ccc(C)cc2)C1
7787,[8*][C@H](C)S(=O)(=O)c1ccc(C)c(C)c1
7788,[13*][C@H]1CCNN1c1ccccc1
7789,[9*]n1c(=O)/c(=C\c2cccc(F)c2)s/c1=C(\C#N)C(=O)C(C)C
7790,[13*][C@H]1CN(S(=O)(=O)N2CCCCC2)CCO1
7791,[15*][C@H]1C[C@H]1/C([O-])=N/S(=O)(=O)c1ccc(C)cc1C
7792,[16*]c1cc(Cl)c2cccnc2c1[O-]
7793,[15*][C@@H]1CC[NH2+][C@@]12C(=O)Nc1ccccc12
7794,[8*]C[C@@]1([NH3+])CCOc2ccccc21
7795,[10*]N1CC(C=O)=C(C)NC1=O
7796,[8*]CCC(=O)N1N=CC[C@@H]1O
7797,[16*]c1c(C)c(C)cc(C)c1[SH](=O)=O
7798,[10*]N1C(=O)[C@@H]2CN[C@@]3(C(=O)Nc4ccccc43)[C@H]2C1=O
7799,[5*][NH+]1CCc2c(sc3c2C(O)=N[C@H](C)N3)C1
7800,[5*][NH+]1CCC2(CC1)C[C@@H](O)c1ccc3ccccc3c1O2
7801,[13*][C@H]1CC(=O)N=C(N/N=C/c2ccccc2)S1
7802,[9*]n1nc2c(C)nnc(C)c2c1C
7803,[9*]n1c(=C(C#N)C#N)s/c(=C/c2ccco2)c1=O
7804,[16*]c1ccccc1[C@@H]1O[C@H](C)Cn2cc3c(=O)n(C)c(=O)n(C)c3c21
7805,[6*]C(=O)N/N=C1/C=C(C)CC1
7806,[8*]CC(=O)N/[NH+]=C1\Nc2cccc3cccc1c23
7807,[5*]N1CC/C(=N\O)c2ccccc21
7808,[4*][C@@](C)(CC)[C@@H](O)CC(=C)CC
7809,[16*]c1c2c(nc3[nH]cc(C#N)c13)-c1ccccc1C2=O
7810,[5*][NH+]1CC(=O)[C@H](C)C1
7811,[14*]c1nnc2cc(Cl)ncn12
7812,[14*]c1ccc(/C=N/NC(=O)CC)o1
7813,[13*][C@@H]1Nc2c(cccc2[N+](=O)[O-])[C@H]2C=CC[C@H]12
7814,[13*][C@H]1C[C@H](C)NC(=O)N1C
7815,[9*]n1nc(C)c2c1N=C(O)C[C@@H]2c1cccc2nccnc12
7816,[9*]n1nc(C)c2c1N1CCCC[C@@H]1[C@]1(C2)C(=O)NN=C1C
7817,[5*][NH+]1CCC([C@@H]2CC=CCNC2=O)CC1
7818,[8*]C/N=C1/N[C@@H](O)CS1
7819,[5*]N1CC[S@](=O)C[C@H]1C
7820,[15*][C@]1(O)C[C@@H]1C
7821,[16*]c1ccc2c(c1)N(CC)C(=O)c1ccccc1O2
7822,[8*]CC(=O)C1=CN=C(C=O)C1
7823,[9*]n1ncc2c[nH]nc2c1=O
7824,[8*][C@H](O)C[C@@H]([NH3+])CC
7825,[1*]C(=O)CCCS(=O)(=O)[C@H](C)CC
7826,[10*]N1C(=O)NC(=N)[C@@]12CCCS[C@H]2C
7827,[13*][C@@H]1CO[C@H]2c3ccccc3CC[C@@H]2[NH2+]1
7828,[5*][NH+]1CCC2(CC1)N=C(c1ccc(C)c(C)c1)C(=O)N2
7829,[13*][C@H]1N=N/C(=N/C(C)=O)S1
7830,[15*][C@H]1[C@@H](C)N=C2C(F)=CC=C[C@H]21
7831,[5*]N1CC=N[C@@H]1S(C)(=O)=O
7832,[10*]N1C(=O)c2ccccc2O[C@@H](C)C1=O
7833,[15*][C@H]1CS(=O)(=O)C=C1Cl
7834,[5*][NH+]1CCc2nc(C)[nH]c(=O)c2C1
7835,[4*]CCN1C(=O)/C(=N\O)c2ccc(C)c(C)c21
7836,[16*]c1ccc(/C(N)=[NH+]/NC=O)nc1
7837,[14*]c1nnc2c(n1)-c1cccc3cccc-2c13
7838,[13*][C@@]12O[C@]1(C)C[C@@H]1[C@H]3CC=C4C=C(OC)CC[C@]4(C)[C@@H]3CC[C@]12C
7839,[16*]c1cc[nH+]cc1S(=O)(=O)/N=C(/N)[O-]
7840,[15*][C@H]1CC[C@H]2CCCN2C1=O
7841,[8*]C[C@@H](C)N=O
7842,[5*]N1Cc2cc3cc(C)cc(C)c3nc2S/C1=[NH+]\C
7843,[1*]C(=O)NNc1cc(C)ccn1
7844,[14*]c1nn(C)c(Cl)c1C=O
7845,[4*][C@@]1(C#N)CCCC1(C)C
7846,[16*]c1c(C)cc(Cl)cc1C=O
7847,[10*]N1C(=O)CS[C@@]12CCS(=O)(=O)C2
7848,[14*]c1nc2c([nH]1)OC(N)=C(C#N)[C@H]2c1ccccc1
7849,[16*]c1ccccc1/N=C/c1cc(Br)ccc1O
7850,[13*][C@H]1Oc2cc(C)ccc2[C@@H]1[NH2+]C
7851,[16*]c1ccc2ccccc2c1/C=N/[NH+]=C(\[S-])NC
7852,[14*]c1nnc([S-])n1/N=C/c1ccccc1Br
7853,[1*]C(=O)C1=Nc2ncnn2[C@@H](c2ccccc2)C1
7854,[15*][C@@H]1CC(=O)C2=C(C1)Nc1ncnn1[C@H]2c1ccccc1F
7855,[5*]NC1=NN=C(c2ccc3c(c2)CCC(=O)N3)CS1
7856,[5*]N/C=C1\N=C(c2ccc(Cl)cc2)OC1=O
7857,[7*]=C[C@H](O)[C@@H](C)O
7858,[5*][NH+]1Cc2ccccc2O[C@@H](C)C1
7859,[10*]N1C(=O)C[C@@H]2Sc3ccccc3N=C21
7860,[16*]c1ccc2n(c1=O)CCc1c-2[nH]c2ccccc12
7861,[14*]c1[nH+]cn2c(C)c(C)sc12
7862,[15*][C@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)CC[C@@]21C
7863,[16*]c1ccc([C@H]2[C@@H]3COc4ccc(C)cc4C3=Nc3ncnn32)cc1
7864,[8*]CCCC(=C)C
7865,[8*][C@@H](O)[C@H](O)[C@H](O)CO
7866,[16*]c1ccc([C@H]2CC(=O)Oc3c2c(=O)[nH]c2ccccc32)cc1
7867,[13*][C@@H]1NC(=O)C(C#N)=NN1c1ccc([N+](=O)[O-])cc1
7868,[7*]=C(C#N)C1=NC(=O)C2=C3CC[C@@H](C)C[C@H]3SC2=N1
7869,[13*][C@H]1Nc2c(O)cccc2[C@@H]2C=CC[C@H]12
7870,[11*]SC(=O)NN=C(C)C
7871,[1*]C(=O)C1=C(C(=O)[O-])C[C@@H]([NH3+])C=C1
7872,[16*]c1ccc2c(c1)N(CC#N)C(=O)C(C)(C)O2
7873,[10*]N1C(=O)[C@H]2CC(C)=C[C@@H](C)[C@H]2C1=O
7874,[7*]=Cc1c([O-])[nH]c2ncccc2c1=O
7875,[12*]S(=O)(=O)c1ccc(/N=C\c2c(C)n[nH]c2O)cc1
7876,[9*]n1c(=O)[nH]c2ccc(Cl)cc2c1=O
7877,[4*][C@](CC)(C(N)=O)C(C)C
7878,[6*]C(=O)NNC(=O)C[C@@H](O)C(F)(F)F
7879,[14*]c1nc2c3c(C)c(C)oc3ncn2n1
7880,[16*]c1cc(F)ccc1S(=O)(=O)/N=c1/cccc[nH]1
7881,[16*]c1ccc2c(=O)c3c(oc2c1)C(=O)N[C@@H]3c1ccc(Cl)c(Cl)c1
7882,[5*]N1CCc2n[nH]c(=O)cc2C1
7883,[7*]=C(C)[C@@](C#N)(C=O)CC
7884,[10*]N1C(=O)CCS/C1=N\c1ccc(C)c(C)c1
7885,[9*]n1c(C)ncc(I)c1=O
7886,[8*][C@@H](N)CO
7887,[16*]c1cccc(S(C)(=O)=O)c1N
7888,[8*]CC(=C)CC
7889,[4*]C[C@@H](C)/C([O-])=N/S(C)(=O)=O
7890,[16*]c1cccc(/C=N/N2[C@@H](S)N=N[C@@H]2[C@@H]2C=C(C)N=N2)c1
7891,[14*]c1csc(N/N=C/c2cccs2)n1
7892,[15*][C@]1(Br)CNC(=O)NC1=O
7893,[14*]c1n[nH]c(NN=C2CCCCC2)n1
7894,[16*]c1ccc([S-])cc1
7895,[5*]N1C[C@H](C(=O)[O-])c2ccccc21
7896,[5*]N/C(=N\S(=O)(=O)c1ccc(C)cc1)c1ccccc1
7897,[9*]n1/c(=N\C(C)=O)sc2cc3c(cc21)OCCO3
7898,[13*][C@@H]1CC(=O)N=C2Nc3ccccc3N21
7899,[13*][C@@H]1N=C2N=[NH+]C(N)=C2C2=C1CN(C)CC2
7900,[14*]c1ncc2c(n1)N=N[C@H]2Cl
7901,[7*]=C([O-])c1cccn1C
7902,[6*]C(=O)NNc1cccc(C#N)c1
7903,[16*]c1ccc2c(c1)C[NH2+]CO2
7904,[16*]c1cc(C=O)ccc1[N+](=O)[O-]
7905,[4*]CCC(=O)N1CCC(c2ccccc2)=N1
7906,[1*]C(=O)NNC(=O)CS(=O)(=O)c1ccccn1
7907,[14*]c1ccc2c(n1)CCNC2
7908,[14*]c1cc(C=O)c([O-])o1
7909,[8*]C[C@@H](C)[C@H](C)CC
7910,[9*]n1cc(/C=N\NC(N)=S)cn1
7911,[8*]C(C)(F)F
7912,[16*]c1ccc2c(c1)C(=O)C[C@@H](C)N2
7913,[13*][C@H]1N=[NH+]C(=S)N1/N=C/c1ccc2[nH]c3ccccc3c2c1
7914,[10*]N1C(=O)CC12CCOCC2
7915,[16*]c1cccn2ccnc12
7916,[14*]c1nnc(N/N=C\c2ccc3c(c2)OCO3)n1N
7917,[7*]=C1OC(=S)NC1=S
7918,[14*]c1csc[n+]1CCO
7919,[7*]=C/C=N/N=C(/N)c1ccccc1
7920,[4*]CC(=O)N/N=C1\CCC[C@H](C)C1
7921,[5*]N/C=C/C(=O)C(C)(C)C
7922,[13*][C@@H]1CC(=C)CC(C)(C)[NH+]1C
7923,[11*]SC(=S)N1CCC[C@H](C)C1
7924,[12*]S(=O)(=O)c1ccc2c(c1)[C@H]1[C@H]3CC[C@H](C3)[C@@H]1CN2
7925,[9*]n1ccc2c(c(C)nc3cc[nH]c(=O)c32)c1=O
7926,[13*][C@@H]1SC(N)=NC(C)=C1C=O
7927,[13*][C@@H]1N[C@]2(C(=O)Nc3ccc(C)cc32)[C@@H]2C(=O)NC(=O)[C@H]12
7928,[14*]c1oc2c(c1C)/C(=N/NS(=O)(=O)c1ccc(F)cc1)CCC2
7929,[6*]C(=O)N/N=C/C1=NC=CC1
7930,[16*]c1cccc(C2=NO[C@@H]([C@@H]3C=C(c4ccc(C)cc4C)N=N3)N2)c1
7931,[6*]C(=O)NNS(=O)(=O)c1cc(C)ccc1O
7932,[5*]N1COc2cc(C)c(Cl)c(C)c2C1
7933,[4*]CCS(=O)(=O)c1ccccc1Br
7934,[1*]C(=O)C1=C(C)Nc2nnnn2[C@H]1c1cc(Br)ccc1F
7935,[15*][C@@]1(C)C=C/C(=N\O)C(C)=C1
7936,[3*]OS(=O)(=O)c1cc2c3c(cccc3c1)C(=O)N(C)C2=O
7937,[7*]=CCN1C(=O)[C@H]2CCCN2c2ccc([SH](=O)=O)cc21
7938,[8*]CC[C@H]([NH3+])C(C)(C)C
7939,[16*]c1ccc2c(c1)C(=O)N(c1ccc(C)cc1)[P@@]2(C)=S
7940,[3*]O[C@H]1NC(=O)Oc2ccc(Cl)cc21
7941,[3*]O/C([O-])=N/S(=O)(=O)c1ccc(C)cc1
7942,[8*][C@H](N)C(CC)CC
7943,[15*][C@H]1C[C@@H]2[C@H](CC[C@H]3CCCC[C@@]32C)[C@H]2CCC[C@@]12C
7944,[4*]C[C@@H](O)CCl
7945,[4*]CC(=O)N/N=C\c1cccc(O)c1
7946,[14*]c1cc(=O)ccn1C
7947,[13*][C@@H]1CC(c2ccccc2)=NN1C(=O)CCC(=O)[O-]
7948,[13*][C@H]1COC(CC)=N1
7949,[6*]C(=O)CCC(N)=O
7950,[13*][C@H]1CC(c2cccs2)=NN1C=O
7951,[15*][C@H]1CC[C@]2(C)C(=CC[C@H]3[C@@H]4CC[C@@](O)(C#C)[C@@]4(C)CC[C@H]32)C1
7952,[8*]C/C=N/NC(C)=O
7953,[15*][C@@]1(C)CC(=O)N[C@H]1C
7954,[16*]c1c[nH+]c2c(ccc3ccccc32)c1
7955,[16*]c1c(C)[nH]c2ccc(F)cc2c1=O
7956,[9*]n1/c(=N/S(=O)(=O)c2cccs2)sc2ccccc21
7957,[16*]c1cnc2nc3ccc(C)cn3c(=O)c2c1
7958,[16*]c1ccc2c(=O)n3c(nc2c1)SCC3
7959,[15*][C@H]1C(=O)C=C(O)C[C@H]1C
7960,[8*]CC(=O)N/N=C\c1cc([N+](=O)[O-])ccc1O
7961,[13*][C@@]1(C)C[NH+]2Cc3ccccc3C[C@@H]2C(=O)N1
7962,[15*][C@@]12CC[C@H](C)[C@H](C)[C@H]1C[C@H](O)C=C2C(=O)[O-]
7963,[8*][C@@H](C(=O)N=c1[nH]c2ccccc2[nH]1)C(C)C
7964,[8*][C@@H](CC)CC(C)C
7965,[5*]N1CCOc2cc(Br)c(Cl)cc21
7966,[10*]N1C(=O)c2oc3cc(C)c(Cl)cc3c(=O)c2[C@H]1c1ccncc1
7967,[14*]c1n[nH]c(/N=C(\[O-])C2CCNCC2)n1
7968,[16*]c1ccc2c(c1)C(C)(C)CC2
7969,[15*][C@H]1[C@H]([S@@](=O)c2ccccc2)CCCC1(C)C
7970,[13*][C@@H]1N=C2CCCC(=O)C2=C1C
7971,[15*][C@H]1C(=O)NC(C)=C(C=O)C12CCCCC2
7972,[12*]S(=O)(=O)c1csc(Cl)c1
7973,[16*]c1ccc2c(c1)N1CC[NH+]=C1S2
7974,[9*]n1ccc2c(c1=O)[C@@H](c1ccccc1)C(C#N)=C(N)O2
7975,[16*]c1csc2c1[C@H](C)CCC2
7976,[6*]C(=O)/N=C\N(C)C
7977,[13*][C@@H]1N=NC(C)=C1c1ccccc1
7978,[16*]c1cc(S(N)(=O)=O)c(C)cc1C
7979,[16*]c1ccc([C@H]2NCCc3sccc32)cc1
7980,[7*]=C1C(=O)N(CC=C)c2ccccc21
7981,[16*]c1cc(=O)oc2cc(Cl)ccc12
7982,[10*]N1C(=O)[C@H]2[C@@H]3CCC[NH+]3[C@@]3(C(=O)Nc4ccccc43)[C@@H]2C1=O
7983,[16*]c1cccc2c1OCCC[C@@H]2[NH3+]
7984,[16*]c1cccc2c1C[C@H](C)[C@@H]2[NH3+]
7985,[9*]n1[nH+]c(C)c2c1NC1(CCC1)CCN2
7986,[16*]c1ccc2c(=O)n(C)ccc2c1
7987,[5*]NC(=S)c1ccc([N+](=O)[O-])cc1
7988,[10*]N1C(=O)N[C@@H]2C[C@@]1(C)Oc1ccc(Br)cc12
7989,[5*]NC(=S)N/N=C/c1ccnc(C)c1O
7990,[6*]C(=O)N/N=C/[C@@H]1[C@H](C)NN(c2ccccc2)[C@H]1Cl
7991,[8*]CCCC[NH+]=C(N)N
7992,[7*]=C/C=N/NC(=O)CC
7993,[14*]c1cc2c(=O)n(NC=O)c(=S)[nH]c2s1
7994,[13*][C@H]1CSC(N)=N1
7995,[7*]=C(N)C(=O)NN
7996,[13*][C@H]1[NH2+]CCOC1=O
7997,[15*][C@@H]1Cc2ccccc2O/C1=N/O
7998,[16*]c1c([O-])nc2ccccn2c1=O
7999,[15*][C@@]1(C)C(=O)CC[C@@]23COC[C@@H]2CCC[C@H]13
8000,[4*]CCC/C([O-])=N/S(=O)(=O)CC=C
8001,[5*]N1CO[C@@H]2c3cccc4cccc(c34)[C@@H]21
8002,[8*]CS(=O)(=O)CC(N)=O
8003,[14*]c1c(C=O)c(C)c(C#N)c(=O)n1C
8004,[14*]c1nc2ccccc2c(=O)n1NC
8005,[1*]C(=O)C1=C(C)N=c2s/c(=C/c3ccoc3)c(=O)n2[C@H]1c1ccc(O)cc1
8006,[16*]c1cc2nc(C)cnc2cc1F
8007,[16*]c1csc2cnc(Cl)nc12
8008,[16*]c1ccc(S(=O)(=O)N/N=C/c2cccc([N+](=O)[O-])c2)cc1
8009,[16*]c1cc[n+](-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1
8010,[8*][C@@H](O)C(F)F
8011,[10*]N1C(=O)CN=C1c1ccccc1Br
8012,[14*]c1c(N)n([O-])c2ccc(F)cc2[n+]1=O
8013,[5*]N/C(=N\c1ccc(Cl)cc1)n1sc(C)cc1=N
8014,[6*]C(=O)[C@@H](Cl)C#N
8015,[9*]n1c(=O)c2c3c(sc2n2cnnc12)COCC3
8016,[13*][C@H]1[NH2+][C@@H]2CC[C@H]1CC2(F)F
8017,[8*]C[C@H](CBr)[C@@H](C)CC
8018,[15*][C@H]1[C@H]2CC[C@H](C2)[C@@H]1C
8019,[6*]C(=O)C(C#N)=CN(C)C
8020,[13*][C@@H]1S/C(=N\c2ccc(Cl)cc2)NC1=O
8021,[14*]c1cs/c(=N\S(=O)(=O)c2cc(C)c(C)s2)[nH]1
8022,[8*]CN1N=C(C)CC1(C)C
8023,[13*][C@@H]1Cc2c(N)cccc2[C@@H](CC=C)N1
8024,[5*][NH+]1CC=C(c2ncccn2)CC1
8025,[13*][C@H]1CS/C(=N/c2ccc(C)cc2C)N1
8026,[16*]c1ccc(/C=N/Nc2nc3ccccc3s2)cc1
8027,[3*]OC1=CC2=NC(S)=NC2=CC1
8028,[13*][C@H]1[N-]C(C)=CS1
8029,[13*][C@@H]1C[C@H]2CCCC[C@@H]2CN1
8030,[5*]NC(=S)N1CC=C(C2=c3ccccc3=[NH+]C2)CC1
8031,[6*]C(=O)/C=C/[n+]1cc(Cl)ccc1N
8032,[8*][C@@H](NNC(=O)CC)C(N)=O
8033,[16*]c1ccccc1/C(C=O)=N/OC
8034,[8*]C/C=N/c1ccccc1Cl
8035,[16*]c1cc([C@H]2CC(=O)Nc3[nH]cnc32)cc2c1OCO2
8036,[8*]CC/N=C1/NCCCS1
8037,[1*]C(=O)C1=C(C)N=C(C(=O)CC)[C@H]1C
8038,[13*][C@@H]1C=C(C=O)NO1
8039,[15*][C@@H]1CC[NH2+]C[C@@H]1O
8040,[16*]c1ccccc1[C@@H]1CC(O)=Nc2[nH]ncc21
8041,[8*][C@H](CC=O)[C@H](C)[NH3+]
8042,[13*][C@@]1(O)CN2CCCSC2=[N+]1CCCC
8043,[8*]CC[C@H](C)C(=O)CC#N
8044,[4*][C@H]([C@@H](C)[NH3+])C(F)(F)F
8045,[16*]c1c(C)nc2ccnn2c1O
8046,[6*]C(=O)N[N-]S(=O)(=O)c1cc(F)ccc1[N+](=O)[O-]
8047,[16*]c1c(C)cc2nc(N)sc2c1C
8048,[5*]N1CCC[C@H]2NCC[C@H]21
8049,[5*]N1CC[C@@H]([S@@](=O)c2cnc3ccccc3n2)C1
8050,[16*]c1cc([C@@H]2C[C@](C)(O)Cc3[nH]nc(O)c32)ccc1O
8051,[14*]c1ccc(/C([O-])=N/S(=O)(=O)c2ccc(C#N)cc2)cn1
8052,[6*]C(=O)C(Cl)(Cl)Cl
8053,[16*]c1c[nH+]cc2ccccc12
8054,[4*][C@@H](C(C)C)[C@H]1CCc2cccnc21
8055,[4*]C/C([O-])=N/S(=O)(=O)CCCF
8056,[14*]c1cn2c(n1)SCC(c1cccs1)=N2
8057,[14*]c1nnc(/N=C(\[O-])C2=C(c3ccccc3)SCCO2)s1
8058,[1*]C(=O)C1=[N+]2CCCC(=O)N=C2SC1
8059,[10*]N1C(=O)NC(=N)[C@]12CSCC(C)(C)C2
8060,[12*]S(=O)(=O)c1c(Cl)nc2ccccn12
8061,[14*]c1csc(/C(C#N)=N\Nc2cccc([N+](=O)[O-])c2)n1
8062,[10*]N1C(=O)C(Cl)=C(N2CCN(C)CC2)C1=O
8063,[14*]c1nc(Cl)c2ccsc2n1
8064,[15*][C@@H]1CN2c3ccccc3C=C[C@H]2C1(C#N)C#N
8065,[16*]c1c2c(nc3[nH]ncc13)CCC2
8066,[9*]n1/c(=N/C(=O)CC)sc2cc(F)ccc21
8067,[5*][NH+]1C[C@@H]2Cc3ccccc3CN2C1
8068,[16*]c1c[n+](CCCO)cc2c(O)[nH]nc12
8069,[5*]N/C(=N\O)c1ccccc1
8070,[5*]N1C[C@@H](C)CSc2ccccc21
8071,[13*][C@@]1(C)NOC(c2ccccc2)=C1C(=O)[O-]
8072,[14*]c1nc(C)cc(N(C)/N=C/c2ccc(O)cc2)n1
8073,[4*]CCC(=O)NNC(=O)CC(C)C
8074,[8*]CC(=O)NNS(=O)(=O)c1c(C)noc1C
8075,[4*]CC(=O)N/N=C1/C(=O)N(C)c2ccccc21
8076,[13*][C@@H]1C[C@@H](O)[C@@H]2OC(C)(C)OC[C@H]2O1
8077,[15*][C@]1(C#N)CCCC(C)(C)C1=O
8078,[8*][C@@H](C)/[NH+]=C/c1cc([N+](=O)[O-])ccc1[O-]
8079,[13*][C@@H]1CC2CCN1CC2
8080,[13*][C@@H]1NC(=O)NC(=C)C(O)=C1O
8081,[5*]N1c2cc(C)nn2[C@@H](C(F)(F)F)C[C@@H]1C
8082,[16*]c1ccc2c(c1)[C@]1(O)C(=O)c3ccc4c(c3O[C@H]1CO2)CCO4
8083,[16*]c1c(O)ccc2c([N+](=O)[O-])c(C)[nH]c12
8084,[14*]c1ccnc2nncn12
8085,[4*][C@H]1N=C(c2ccccc2)NC1=O
8086,[16*]c1ccc(/C(N)=N/O)cc1Cl
8087,[15*][C@H]1C(=O)C(/C(CCCC)=N\c2ccc(N)cc2)=C([O-])CC1(C)C
8088,[13*][C@@H]1CCN(c2ccccc2)N1C(C)=O
8089,[13*][C@@H]1C(/C([O-])=N/c2ncn[nH]2)=CNN1c1ccccc1
8090,[16*]c1cccc(S(=O)(=O)C(CC)CC)c1
8091,[13*][C@@H]1[C@H]2C(=O)NC(=O)[C@H]2[C@@H]2c3ccccc3C=NN12
8092,[7*]=C1N=C(SC)SC1=O
8093,[9*]n1c2ccc(C)cc2c2nc(C)sc21
8094,[4*][C@@H](C)[C@@H]1CCOc2ccccc21
8095,[9*]n1cnc(S(=O)(=O)CC)n1
8096,[13*][C@@H]1[NH2+]CC(C)(C)S1
8097,[16*]c1ccc2c(c1)C(=O)Nc1cc(C)ccc1O2
8098,[1*]C(=O)CS(=O)(=O)c1ccc2c(c1)S(=O)(=O)N=CN2
8099,[8*][C@@H](C)C(=O)N1N=C(C)C[C@H]1O
8100,[9*]n1c(=O)c(/N=C2/N[C@@H](C)Cc3ccccc32)c(C)n1C
8101,[4*][C@H](CCC(C)C)C(C)(C)C
8102,[5*][NH2+][C@@H]1NC(=O)c2ccccc21
8103,[1*]C(=O)CN1C(=O)c2ccccc2S(=O)(=O)c2ccccc21
8104,[15*][C@@H]1CN2CCc3cccc(c32)C1=O
8105,[13*][C@@H]1N[C@]2(C(=O)Nc3ccccc32)[C@@H]2C(=O)NC(=O)[C@@H]12
8106,[10*]N1C(=O)CCN2NC(c3cccc(Cl)c3)=C[C@@H]21
8107,[5*]NC1=[NH+]C2(CCC(C)CC2)CS1
8108,[1*]C(=O)[C@H](C#N)C(F)(F)F
8109,[16*]c1ccc2c(c1)OCC(C(=O)NNC=O)=C2
8110,[11*]SS(C)(=O)=O
8111,[5*][NH2+][C@H]1CCCc2occc21
8112,[15*][C@H]1C(C#N)=C(C(C#N)C#N)N[C@@H](O)[C@H]1[n+]1ccccc1
8113,[16*]c1cc2cc(C)ccc2o/c1=[NH+]\c1ccc(S(N)(=O)=O)cc1
8114,[13*][C@H]1N[C@]2(C(=O)N(C)c3ccccc32)[C@@H]2C(=O)NC(=O)[C@@H]12
8115,[16*]c1ccc2ccc(C)nc2c1[O-]
8116,[1*]C(=O)SS
8117,[1*]C(=O)CCS(=O)(=O)[C@H](C)[C@@H](C)O
8118,[14*]c1nc2c(s1)CN(C(N)=S)CC2
8119,[16*]c1ccc2cc/c(=[NH+]/c3ccccc3)oc2c1
8120,[4*]C(CC)(CC)CC#C
8121,[13*][C@@H]1NC(C)=C(C=O)O1
8122,[14*]c1nn(C=O)cc1C#N
8123,[5*]N1c2cccc[n+]2C[C@@H]1O
8124,[5*]N1CCCC[C@H]1[C@@H]1CCC[NH2+]1
8125,[13*][C@H]1N=C(C)C(CC(C)C)=N1
8126,[5*]N/C(N)=N/O
8127,[16*]c1ccccc1[C@@H]1CN2C(=O)CNC(=O)[C@@]2(C)c2[nH]c3ccccc3c21
8128,[9*]n1ccc2occc2c1=O
8129,[7*]=C(C#N)C1=NC(=O)C2=C3CCCC[C@H]3SC2=N1
8130,[15*]C1(N)CC[NH2+]CC1
8131,[15*][C@@H]1CC(=O)[C@H]2OC[C@@H]1O2
8132,[16*]c1ccc2c(C)cc3n[nH]c(=S)n3c2c1
8133,[16*]c1ccccc1[C@@H]1c2cn[nH]c2C(=O)N1C
8134,[8*][C@H](C#N)/N=C(\[O-])[C@@H]1CCNC1=O
8135,[9*]n1nc(C)c2c1CC(C)(C)[C@H](Br)C2=O
