FID,SMILES,frequency,org_FID
19820,[9*]n1cc(C=O)c(=O)c2cccnc21,2,29911
19821,[14*]c1cc2cc([N+](=O)[O-])ccc2s1,2,29913
19822,[9*]n1c(=O)c(N)c2c3c(cccc31)C(=O)c1ccccc1-2,2,29914
19823,[3*]ON1CCC(=O)NC1=O,2,29915
19824,[13*][C@H]1OCOC[C@H]1O,2,29916
19825,[5*]N(C)S(=O)(=O)N1CCc2ncccc2C1,2,29917
19826,[16*]c1c(C)c(C)nc2ccc(Br)cc12,2,29919
19827,[16*]c1c(I)c(=O)oc2c3c4c(cc12)CCCN4CCC3,2,29921
19828,[12*]S(=O)(=O)c1ccc(Cl)c2ccccc12,2,29922
19829,[6*]C(=O)N/N=C/c1ccccc1F,2,29924
19830,[13*][C@H]1CC(=O)C(=O)N1,2,29925
19831,[7*]=C/C=C1\Sc2cc(O)ccc2N1C,2,29928
19832,[16*]c1c[n+]([O-])cc2c(F)c(F)ccc12,2,29931
19833,[9*]n1c2c(c3cccc(C)c31)CCN(C)C2=O,2,29932
19834,[16*]c1ccc2nc(C)ncc2c1,2,29933
19835,[13*]C1OC(c2ccccc2)=NNC1=O,2,29934
19836,[7*]=C(C)c1ccc2[nH]ncc2c1,2,29936
19837,[8*]CCN1C(=O)C(=O)c2cc(Br)ccc21,2,29938
19838,[10*]N1CC(=O)Nc2cc(F)c(F)cc2C1=O,2,29939
19839,[10*]N1C(=O)CCSC(C)(C)C1(C)C,2,29940
19840,[5*]N1CC2(CC(O)c3ccc(Br)cc3O2)CC1C,2,29941
19841,[15*][C@H]1CCCCC[C@H]1O,2,29943
19842,[14*]c1cccn1S(=O)(=O)c1cccc(F)c1F,2,29944
19843,[13*]C1(C)CCC(C)(C)N1[O],2,29946
19844,[14*]c1cn2c(n1)SCC2C,2,29948
19845,[9*]n1c(C)c(C)c2cc(F)ncc21,2,29949
19846,[4*][C@H](C)C(=O)NN=C1CCCC[C@@H]1C,2,29952
19847,[16*]c1ccccc1S(=O)(=O)[C@H]1CN[C@H](P)C1,2,29953
19848,[9*]n1ncc2c1NC(=O)CC2(O)C(F)(F)F,2,29954
19849,[9*]n1c(=O)ncc2cc(F)ccc21,2,29955
19850,[16*]c1c(Cl)ccc(Br)c1F,2,29957
19851,[13*][C@H]1Cn2nccc2C(=O)N1,2,29958
19852,[16*]c1ccc2c(c1)CCN(S(N)(=O)=O)C2c1ccc(C)cc1,2,29962
19853,[15*][C@H]1CNCC[C@H]1O,2,29964
19854,[15*]C1CCN(S(=O)(=O)N2CCC(C)(O)C2)CC1,2,29965
19855,[5*]N1C[C@@H](N)[C@@H]2C[C@@H]2C1,2,29966
19856,[16*]c1ccccc1NN,2,29967
19857,[5*]NC(N)=NC1C(=O)c2cccc3cccc1c23,2,29968
19858,[15*][C@]1(O)CCc2ccccc2C1,2,29970
19859,[4*][C@H](C#N)C(C)C,2,29971
19860,[7*]=C1C(=O)N(C)N=C1N,2,29972
19861,[14*]c1sc2[nH]c(=O)n(C)c(=O)c2c1Br,2,29973
19862,[14*]c1nc(C)ccc1I,2,29974
19863,[16*]c1ccc(I)c([N+](=O)[O-])c1,2,29975
19864,[13*][C@@H]1NC(=O)c2ccnn2[C@@H]1C=O,2,29977
19865,[5*]N1CCCN=C1N[N+](=O)[O-],2,29978
19866,[16*]c1c(F)ccc(C)c1Br,2,29979
19867,[15*][C@@]12CC[C@@H](O)[C@H](C#C[C@@H](C)O)[C@H]1CC2=O,2,29980
19868,[13*]C12CC(NC(=O)N1)c1ccccc1O2,2,29981
19869,[6*]C(=O)N/N=C\c1ccc(O)cc1O,2,29983
19870,[13*]C1N=C(N)SC(C)C1C,2,29984
19871,[13*][C@@H]1CSC(S)=N1,2,29985
19872,[13*]C1NCC=C(c2cnc(C)c([N+](=O)[O-])c2)C1(C)C,2,29986
19873,[9*]n1cc([N+](=O)[O-])ccc1=O,2,29987
19874,[16*]c1c[nH]c(=O)c(C)c1,2,29989
19875,[13*][C@@H]1CO[C@H]2CCCC[C@@H]2O1,2,29990
19876,[5*]N1CCC1(C)C,2,29991
19877,[15*][C@@H]1[C@H](Cl)C(=O)[C@@H](O)[C@@H]1C=O,2,29993
19878,[5*]N1CCC(=O)NCC1C,2,29994
19879,[10*]N1C(=O)c2oc3ccc(Br)cc3c(=O)c2[C@H]1c1ccccn1,2,29995
19880,[1*]C(=O)CC1(CC)OCCc2ncsc21,2,29996
19881,[15*]C12CC3(F)CC(F)(C1)CC(F)(C2)C3,2,29997
19882,[5*]N1C=C(C=O)C(C)=CC1,2,29998
19883,[7*]=Cc1ccc2c3c(cccc13)C(=O)N(OS(=O)(=O)C(F)(F)F)C2=O,2,29999
19884,[7*]=Cc1ncccc1Cl,2,30000
19885,[1*]C(=O)C[C@H](O)C(F)(F)F,2,30002
19886,[7*]=C(C)n1ncc2ccncc21,2,30003
19887,[16*]c1c(C)nc2sc3c(=O)[nH]cnc3c2c1C,2,30004
19888,[14*]c1cc2ccnc(C)c2[nH]1,2,30006
19889,[13*][C@@]1(C)CC(C)N(C)C(N)=N1,2,30007
19890,[7*]=CC(=C)c1ccc2[nH]ncc2c1,2,30009
19891,[15*]C1C(=O)c2c(F)ccc(F)c2C1=O,2,30011
19892,[15*]C1C(=O)NCC1(C)C,2,30012
19893,[13*][C@H]1CC2CC2CN1,2,30013
19894,[7*]=C(C)c1ccccn1,2,30014
19895,[8*]CCN1C(=O)C(=O)c2cc(Cl)c(F)cc21,2,30015
19896,[5*]N1C[C@H]2CC(F)(F)[C@H]2C1,2,30017
19897,[13*]C1OCCNC(=O)C1O,2,30018
19898,[4*]C(O)(CC(C)C)C(F)(F)F,2,30019
19899,[4*]CC(=O)NN=Cc1cc(Br)ccc1[O-],2,30020
19900,[15*][C@@H]1CC2CNCCN2C1,2,30021
19901,[8*]C[C@H](O)CC(F)(F)F,2,30022
19902,[3*]ONC1=NCC[C@@H]1C,2,30023
19903,[15*]C1CCC(=O)C(C)=C1OC,2,30026
19904,[16*]c1ccc(/C=N/N(C(C)=O)c2nccs2)cc1,2,30028
19905,[16*]c1c([N+](=O)[O-])c(Br)cc2[nH]c(=O)c(=O)[nH]c12,2,30029
19906,[14*]c1n[nH]c2c1C(=O)CC(C)(C)C2N=[N+]=[N-],2,30030
19907,[1*]C(=O)C1=C(Cl)SCC1,2,30031
19908,[15*][C@H]1CCc2ccccc2[C@H]1C#N,2,30033
19909,[10*]N1C(=O)N(C)[C@]2(CCN(N(C)C(C)=O)C2)C1=O,2,30034
19910,[8*]C(C)(C)S(=O)O,2,30035
19911,[15*]C1CCC(CF)CC1,2,30036
19912,[5*]N1C(C)Cc2cc(O)ccc2C1c1c(F)cc(C)cc1F,2,30037
19913,[13*]C1NCC(C)C(=NC=O)C1C,2,30038
19914,[14*]c1nnc(C)[nH]c1=O,2,30045
19915,[15*]C1CN(S(=O)(=O)N2CCCCC2C)CC1C,2,30046
19916,[15*][C@@H]1[C@@H](C=O)CCCC12OCCO2,2,30047
19917,[3*]OC1CC(C)n2ccnc21,2,30050
19918,[14*]c1ccc2occ(Br)c2n1,2,30051
19919,[5*]N1CCC(O)=C(C(=O)O)C1,2,30053
19920,[5*]N1C[C@@H](C)S[C@H](C)C1,2,30055
19921,[5*]N1CCc2ccc(Cl)cc2C1c1ccccc1Cl,2,30058
19922,[15*][C@@H]1CC(=O)C2=C(C1)Nc1ncnn1[C@H]2c1ccccc1C,2,30059
19923,[5*]N1[C@@H]2C[C@@H](C)[C@H]1CC=C2C=O,2,30062
19924,[16*]c1cccc(NN)c1,2,30063
19925,[8*]C[n+]1cc(N)on1,2,30065
19926,[9*]n1c(C)c(C)c2c(S(C)(=O)=O)cncc21,2,30066
19927,[5*]N1CCc2ccccc2C1c1ccc(N)cc1,2,30067
19928,[3*]OC(O)N1CCC2CC2C1,2,30068
19929,[8*]CC[N+](C)(C)[O-],2,30070
19930,[5*]N1CC[C@@]2(CCC2N)C1,2,30071
19931,[15*][C@H]1C(=O)Nc2c(c(C)nn2C)[C@H]1c1ccc(Cl)c(Cl)c1,2,30072
19932,[16*]c1ccc2cncnc2c1F,2,30073
19933,[16*]c1ccc2c(=O)nc3n(c2c1)CCC3,2,30074
19934,[15*]C1C[C@@H](C)N[C@H]1C,2,30075
19935,[16*]c1cccc(C2=Nc3cc(F)c(F)cc3NC(=O)C2)c1,2,30076
19936,[5*]N1CCc2cc(O)ccc2C1c1c(F)cccc1F,2,30078
19937,[1*]C(=O)N1N=C(c2cccnc2)C[C@H]1O,2,30080
19938,[5*]N1CC(O)NS1(=O)=O,2,30082
19939,[3*]O/N=C1\CCN(C)CC1C,2,30084
19940,[15*]C1COC(CF)OC1,2,30085
19941,[16*]c1ccc2c(c1)CCN(C#N)C2c1ccccc1,2,30086
19942,[10*]N1CCc2c(ccc(Cl)c2Cl)C1=O,2,30087
19943,[15*][C@@H]1CN=C(O)C1,2,30089
19944,[7*]=C(C=NC1CC1)C(=O)O,2,30091
19945,[16*]c1c(C)[nH][n+](-c2ccc(Br)cc2)c1C,2,30092
19946,[14*]c1c(C)cc2c(=O)[nH]c3cc(Cl)ccc3n12,2,30093
19947,[4*]CCC1=CCNCC1,2,30094
19948,[5*]NC1=CN(C)C(=C)C(C)=C1,2,30096
19949,[16*]c1c(C)c(C)c2c(c1C)CCC(C)O2,2,30098
19950,[15*]C1CCc2cn(C)nc2C1,2,30099
19951,[1*]C(=O)CN1C(=O)[C@@H](C)Oc2ccccc21,2,30100
19952,[6*]C(=O)NNc1nc2ncccc2nc1C,2,30102
19953,[7*]=C[C@]1(O)C(C)=C(N=[N+]=[N-])C(=O)CC1(C)C,2,30103
19954,[5*]N1CC(O)Cc2ccccc21,2,30104
19955,[16*]c1ccccc1N=O,2,30105
19956,[7*]=C1C=CC(Cl)=CN1C,2,30106
19957,[14*]c1ncc2[nH]cc(I)c2n1,2,30107
19958,[15*]C12CCC(CN(C)C1)C2,2,30108
19959,[7*]=Cc1nc2ccccc2cc1C,2,30110
19960,[13*][C@@H]1CC(O)CN1,2,30114
19961,[14*]c1sc(C)c(C)[n+]1N,2,30115
19962,[13*]C1C=CC(C(N)=O)=CN1,2,30116
19963,[15*][C@@H]1C[C@H]1Br,2,30118
19964,[15*]C1(Br)C(=O)c2cc(Br)ccc2N(C)C1=O,2,30119
19965,[14*]c1cc(N)c2ccncc2n1,2,30120
19966,[14*]c1cc(C#N)c2cnccc2n1,2,30121
19967,[13*]C1Nc2ccccc2C(=O)C1Cl,2,30122
19968,[15*][C@@]1(C)CCN2CCCC[C@H]2[C@@H]1C,2,30123
19969,[14*]c1cc2c(I)c[nH]c2cn1,2,30124
19970,[5*]N1C=C(C=O)C=CC1C,2,30127
19971,[6*]C(=O)N(CCC#N)NC1=NS(=O)(=O)c2ccccc21,2,30128
19972,[14*]c1ccc([C@H]2CC(=O)Nc3c2cnn3C)s1,2,30129
19973,[3*]OC1c2cccc3cccc(c23)C1N,2,30130
19974,[16*]c1ccc(/C=N/Nc2ncnc(C)c2C)cc1,2,30131
19975,[14*]c1nc2ncc(Br)c(C)c2nc1Cl,2,30132
19976,[6*]C(=O)N/N=C1\CCCC[C@@H]1C,2,30133
19977,[15*]C1CCC(Cl)(Cl)CC1,2,30134
19978,[12*]S(=O)(=O)C1SC(NC)=NC1C,2,30135
19979,[11*]SC1=NN=C(Br)C1,2,30137
19980,[16*]c1ccc(/C(C)=N\O)cc1,2,30139
19981,[16*]c1cc(C2CC(=O)Nc3[nH]ncc32)c(C)cc1C,2,30140
19982,[13*]C12C(NC(=O)N1Cl)N(Cl)C(=O)N2Cl,2,30141
19983,[14*]c1csc(NN=C(C)c2ccc(C)cc2)n1,2,30142
19984,[8*]CC(=O)N/N=C1/CCCC[C@H]1C,2,30143
19985,[9*]n1cnc2c(c1=O)CCC(C)(C)C2,2,30144
19986,[7*]=C(O)c1ccccc1F,2,30146
19987,[5*]N1CCN[C@@H](C)CC1,2,30147
19988,[9*]n1cnc2ccc(Cl)cc2c1=O,2,30148
19989,[16*]c1ccccc1C#C[C@H](O)CC,2,30150
19990,[8*]CCCCC#C,2,30152
19991,[7*]=Cc1cc2cc(F)ccc2o1,2,30154
19992,[1*]C(=O)C1=NN(CCC(C)C)c2cc(C)ccc2S1(=O)=O,2,30155
19993,[16*]c1ccc2c(c1)CCC[C@@H]2CN,2,30156
19994,[8*]CN1C(=O)CC(c2cccs2)=Nc2ccccc21,2,30157
19995,[8*]C(O)C(=O)NN=C1CCCCC1C,2,30158
19996,[9*]n1nc(C)c2c1N(C)C(=O)C[C@H]2c1ccccc1,2,30159
19997,[16*]c1cc(C)cc(F)c1F,2,30161
19998,[16*]c1cc2c(=O)c3ccccc3oc2cc1N,2,30162
19999,[15*]C1C(=O)NN(C)C1O,2,30163
20000,[16*]c1ccc2c(c1C)c(=O)oc1ccccc12,2,30164
20001,[5*]N1CC2(CCNC(C)C2)C1,2,30165
20002,[16*]c1ccc2nc3cc(Cl)c(Cl)cc3nc2c1,2,30166
20003,[7*]=CC1=CN(C)CC=C1,2,30167
20004,[5*][NH2+][C@H]1c2cccc3cccc(c23)[C@@H]1N,2,30168
20005,[16*]c1ccc2[nH]c3c(c2c1)C(CC)CNC3=O,2,30169
20006,[7*]=Cc1ccc2c(c1)[nH]c[n+]2C,2,30170
20007,[16*]c1ccc2c(c1)c(=O)nc1n2CCC1,2,30172
20008,[15*][C@H]1C(=O)Nc2c(c(C)nn2C)[C@@H]1c1ccc(F)c(F)c1,2,30175
20009,[8*]CN1C(=O)C(F)(F)c2ccccc21,2,30176
20010,[13*]C12CCC(C=C(OS(=O)(=O)C(F)(F)F)C1)N2,2,30178
20011,[5*]N1CC[C@@H]2Nc3c(C#N)cc(Br)cc3[C@@H]2C1,2,30179
20012,[8*]C(CCC(N)=O)C(=O)O,2,30180
20013,[14*]c1cc2ccccc2c[n+]1C(C)(C)C,2,30182
20014,[15*]C1COC1F,2,30184
20015,[5*]N1CCc2ccccc2[C@@H]1c1ccc(Br)cc1,2,30185
20016,[4*]CCS(=O)c1ccccc1F,2,30188
20017,[16*]c1cc(F)c2nc(C)cn2c1,2,30189
20018,[7*]=C[C@H]1[C@H](O)CC[C@]2(C)C(=O)C(C)[C@@H]12,2,30191
20019,[5*]N1CC[C@@]2(C)[C@H](C1)C2(F)F,2,30192
20020,[7*]=C1C(=O)NN=C1C(C)=O,2,30193
20021,[13*]C1OC(N)=NC1O,2,30194
20022,[16*]c1cc(=O)c(O)ccc1C,2,30195
20023,[16*]c1ccc(S(=O)[O-])cc1,2,30198
20024,[16*]c1c(Cl)[nH]c2cnccc12,2,30199
20025,[5*]N1Cc2c(N)nc(C)c(C)c2C1,2,30200
20026,[15*][C@@]12C[C@@H]1N[C@H](C)C2,2,30201
20027,[16*]c1cccnc1C#C,2,30203
20028,[7*]=C(c1ccccc1)c1ccccc1C1=NNC(=O)CC1,2,30204
20029,[16*]c1ccc(S(=O)(=O)Cl)cc1Cl,2,30205
20030,[14*]c1noc2c1C(O)CCC2,2,30206
20031,[15*]C1CCC(C)=C(C)C1,2,30207
20032,[16*]c1c(Cl)nc(Cl)c2nc[nH]c12,2,30208
20033,[16*]c1cnn2c1C(=O)NC[C@H]2CC,2,30209
20034,[16*]c1cncc(S(C)=O)c1,2,30210
20035,[14*]c1cc(Cl)c(C)cn1,2,30214
20036,[5*]N/C([O-])=N/c1c[n+]([C@H](C)CO)no1,2,30216
20037,[14*]c1oc2cc(C)c(C)cc2c1C,2,30218
20038,[1*]C(=O)N/N=C1/CC(C)(C)CC(C)(C#N)C1,2,30220
20039,[15*]C1(C(N)=S)CCOCC1,2,30221
20040,[16*]c1cc2c(cc1Cl)NC(O)CC2=O,2,30223
20041,[4*][C@@H](CC)C(C)C,2,30224
20042,[8*]C(CC)CN,2,30225
20043,[15*]C1(N)C2CCC1CNC2,2,30227
20044,[6*]C(=O)C1=C(C(=O)O)CC1,2,30229
20045,[14*]c1nc(Br)c2sccc2c1O,2,30230
20046,[16*]c1c(C)cnc2[nH]ccc12,2,30232
20047,[4*][C@H]1C[C@H]2CNC[C@@H]1C2,2,30234
20048,[14*]c1[nH]nc2c1C[C@H](N)C2,2,30236
20049,[9*]n1c2c(c3cc(F)ccc31)CCN(C)C2=O,2,30237
20050,[16*]c1cc(C#CC)cnc1N,2,30239
20051,[14*]c1cc2c(=O)n(C)c(C)nc2o1,2,30240
20052,[15*][C@@H]1CN=C(c2c(F)cccc2F)C1,2,30241
20053,[15*][C@@H]1Cc2cccnc2[C@H]1N,2,30242
20054,[3*]ON1C(=O)c2cccc3cc(C)cc(c23)C1=O,2,30244
20055,[15*][C@H]1CC(=O)c2sc(Br)nc2C1,2,30248
20056,[5*][NH2+][C@@H]1Cc2ccccc2Nc2ccccc21,2,30249
20057,[8*]CC1=C(OS(=O)(=O)C(F)(F)F)CCCC1=O,2,30251
20058,[5*]N1CCCO[C@@H](C)C1,2,30253
20059,[16*]c1cnc2ccc(C)nc2c1Br,2,30254
20060,[16*]c1ccc2c(c1)[nH]c(=O)c(=O)n2NC(=O)C(F)(F)F,2,30255
20061,[12*]S(=O)(=O)c1c(C)cc(N)cc1C,2,30257
20062,[1*]C(=O)CC(N)CC(C)(C)C,2,30258
20063,[14*]c1cc2c(nn1)C[C@@H](C)C[C@@H]2O,2,30259
20064,[5*]N1CCC(=C[SH](=O)=O)CC1,2,30263
20065,[14*]c1nc(=O)[nH]c2ccc(N)cc12,2,30264
20066,[14*]c1oc2ccncc2c1I,2,30265
20067,[16*]c1ccc2c(c1F)C(=O)OCC2,2,30266
20068,[16*]c1cc(N)ncc1Cl,2,30270
20069,[13*]C1NC(=O)C2C3C=CC(C3)C12,2,30273
20070,[15*]C1(C)C(=O)c2ccc(Cl)cc2N(CC)C1=O,2,30274
20071,[9*]n1c(=O)ncc2cc(N)ccc21,2,30276
20072,[13*]C1OC(=O)C(C(N)=O)=C1N,2,30278
20073,[7*]=Cc1cc(Br)cc([N+](=O)[O-])c1[O-],2,30279
20074,[9*]n1nc(C)c2ccc(C)nc21,2,30280
20075,[16*]c1c(I)ccc(F)c1F,2,30281
20076,[10*]N1CCOc2c(Cl)cccc2C1=O,2,30282
20077,[3*]OC1=C(S(C)(=O)=O)[C@@H](C)OC1=O,2,30283
20078,[7*]=C1C=C(F)C(=O)C=C1C,2,30284
20079,[5*]N1CCC2C(C1)c1cccc(C)c1N2C,2,30285
20080,[7*]=Cc1ccc2c(c1)C(C)CC(C)(C)N2C,2,30286
20081,[13*][C@@H]1NCCO[C@H]1C,2,30287
20082,[5*]N1C(=C(C#N)C=O)N(C)c2ccccc21,2,30288
20083,[11*]SC(N)=NC1CCCCC1,2,30289
20084,[5*]N(C)/C=C1/C(=O)NN=C1C,2,30290
20085,[5*]N1CCC2(CC1)OC(C)Cc1ccsc12,2,30291
20086,[3*]OS(=O)(=O)c1ccc2[nH][nH]c(=O)c2c1,2,30292
20087,[8*]C[C@](C)(O)C1=NC(C)(C)CO1,2,30294
20088,[15*]C1CCC(=C)C(C)C1,2,30297
20089,[16*]c1ccc2c(=O)c3cccnc3[nH]c2c1,2,30299
20090,[16*]c1cccc(C(=C)F)c1,2,30300
20091,[14*]c1nnc2n1N=C(c1ccc(F)cc1)C(C)S2,2,30302
20092,[14*]c1nnc(C)n1/N=C/c1cccc(C)c1,2,30303
20093,[16*]c1c(C#N)c(C#N)cc2nsnc12,2,30304
20094,[16*]c1cc(C)ncc1C1=CCNCC1,2,30307
20095,[8*]CC(=O)N/N=C\c1c(C)[nH]c2ccccc12,2,30308
20096,[14*]c1nnc2ccc3cc(I)ccc3n12,2,30309
20097,[8*]C[C@@H]1CCCCc2cn[nH]c21,2,30310
20098,[16*]c1ccc2nc3cc(Br)c(Br)cc3nc2c1,2,30311
20099,[13*][C@H]1OC(C)(C)OC[C@@H]1O,2,30313
20100,[13*][C@H]1[C@H](C)C(=NO)[C@H](C)CN1N=O,2,30314
20101,[8*]C(O)C1=CCC2CCC1N2C,2,30316
20102,[5*]N1CC=C(c2ccc(N=COC)cn2)CC1,2,30317
20103,[13*]C1OC(C)=C(C=O)C1=O,2,30319
20104,[5*]N1CCS[C@H](C)[C@@H]1C,2,30320
20105,[5*]N1CCC(=O)/C(=C\NC)C1,2,30321
20106,[14*]c1ncc2cccc(C)c2c1C=O,2,30322
20107,[7*]=C[C@H]1CC(c2ccc3c(c2)OCO3)=NN1S(C)(=O)=O,2,30323
20108,[5*]N1CCS[C@@H](C)[C@H]1C,2,30324
20109,[16*]c1c(N)cnc2ccc(Br)cc12,2,30325
20110,[14*]c1[nH]nc2c1CC(N(O)C(N)=O)CC2,2,30326
20111,[16*]c1cc(C#N)cc(C2(C(C)C)C(C#N)=C(N)Oc3n[nH]c(C)c32)c1,2,30327
20112,[5*]N1C(CC=O)c2cc(Cl)ccc2S1(=O)=O,2,30328
20113,[13*]C1NC(=O)c2ccccc2N(C/C(C)=C/Cl)C1=O,2,30329
20114,[15*]C1(Cl)C(=O)c2cc(C)ccc2SC1(C)C,2,30331
20115,[4*]C1([C@H]2CNC[C@H]2F)CC1,2,30332
20116,[16*]c1cc2cc(Br)ccc2[nH]c1=O,2,30333
20117,[16*]c1ccc(C(N)=S)c(F)c1,2,30334
20118,[5*]N1CC[C@H]2Nc3ccc(F)cc3[C@H]2C1,2,30335
20119,[16*]c1c(F)cc2c(=O)c(C)c[nH]c2c1C,2,30336
20120,[8*]C(C=O)NCl,2,30338
20121,[1*]C(=O)C(=O)NN=C1CCC[C@H](C)C1,2,30339
20122,[16*]c1c(C)nn(S(=O)(=O)c2ccc(C)c(C)c2)c1C,2,30340
20123,[16*]c1cn(S(=O)(=O)c2ccc(C)cc2)nc1C,2,30341
20124,[16*]c1cccc2sc(C)[n+](CC)c12,2,30343
20125,[9*]n1c(=O)c2cccn2c2cc(F)ccc21,2,30344
20126,[1*]C(=O)C(C#N)=C1Nc2ccccc2N1C,2,30345
20127,[14*]c1nc(NN=Cc2ccc(F)cc2)sc1C,2,30346
20128,[14*]c1nc(C#N)c(N/N=C/c2ccc(Cl)cc2)o1,2,30347
20129,[7*]=Cc1cc2ncc(C#N)c(Cl)c2s1,2,30348
20130,[16*]c1cc(C#N)cnc1C,2,30351
20131,[7*]=C/C=C/N(C[N+]#[C-])C[N+]#[C-],2,30352
20132,[1*]C(=O)C1CCc2c1c(=O)n1c([nH]c3ccccc31)c2C#N,2,30353
20133,[15*]C1(C)CC2C(=O)N(C)C(C)C(=O)N2C1,2,30354
20134,[16*]c1cc(F)c(Br)cc1Cl,2,30355
20135,[16*]c1cnn2c1C(=O)NC[C@@H]2CC,2,30357
20136,[13*]C1N(C)c2ccccc2C1(C)C,2,30360
20137,[13*][C@H]1CC(c2ccc(C)o2)=NN1C=O,2,30361
20138,[10*]N1CCSC[C@@H](O)C1=O,2,30362
20139,[8*]CN[C@@H]1CCc2ccccc21,2,30363
20140,[12*]S(=O)(=O)c1ccc2c(c1)C1(OCCCO1)C(=O)N2CCC,2,30364
20141,[4*]CCCC#Cc1cccc(C2(C(C)C)C(C#N)=C(N)Oc3n[nH]c(C)c32)c1,2,30365
20142,[10*]N1C(=O)C(c2ccc(Cl)cc2)=NC12CCN(C)CC2,2,30366
20143,[16*]c1c(Cl)cc2c(c1F)NCCC2=O,2,30367
20144,[5*]NC(=S)/N=C1\C(=O)Nc2cc(C)c(O)c(C)c21,2,30370
20145,[4*]C1(C=C)CCC(C)=CC1=O,2,30371
20146,[7*]=C1CCc2nc(=O)c3ccccc3n21,2,30372
20147,[15*]C1CCC=C(C)C1=O,2,30373
20148,[8*]CC(=O)NN1C(=O)NC2(CCCCC2)C1=O,2,30374
20149,[4*]C(C)(C)C(C)(C)C(=O)O,2,30375
20150,[16*]c1cccc2c1C(C(=O)Cl)(C(=O)Cl)OC2=O,2,30376
20151,[14*]c1ncc(Cl)c2ccn(C)c12,2,30378
20152,[13*][C@H]1OC(=O)C=C1Br,2,30379
20153,[13*]C1C(=O)N=C2C=CC(Cl)=CN21,2,30380
20154,[5*]N1Cc2cc(Br)cnc2C1C,2,30383
20155,[7*]=C(C#N)S(C)(=O)=O,2,30384
20156,[13*]C12CCC(COC1)N2,2,30385
20157,[6*]C(=O)C[n+]1c(N)sc2ccccc21,2,30386
20158,[7*]=C(C)c1ccc2[nH]c3ccccc3c2c1,2,30387
20159,[4*]C1(CN)Cc2ccccc21,2,30388
20160,[13*]C1(C)OC(c2ccc(F)cc2)=NN1C(C)=O,2,30389
20161,[14*]c1cc2c(c(=O)[nH]1)C(c1cccc(F)c1)C(C#N)=C(N)O2,2,30390
20162,[5*]N1[C@H](C)COC[C@H]1C,2,30391
20163,[9*]n1c(Cl)nc2[nH]c(C)nc2c1=O,2,30393
20164,[13*]C1(C)CCN=CN1,2,30394
20165,[5*]N1CC2CC(C1)C2N,2,30395
20166,[16*]c1cc(C=C)cc2cc(C)ncc12,2,30397
20167,[15*][C@@H]1CNc2ccc(F)cc2C1=O,2,30398
20168,[16*]c1ccc2c(c1)N(NCC)c1ccccc1CC2,2,30399
20169,[15*]C1[C@H](C)CCC[C@H]1C,2,30401
20170,[16*]c1ccc2c(c1)[C@H](C)NS2(=O)=O,2,30404
20171,[11*]SC(=O)O,2,30405
20172,[14*]c1[nH]c2cncc(O)c2c1C#N,2,30406
20173,[16*]c1ccccc1C1=NC[C@H](C)O1,2,30407
20174,[16*]c1ccccc1S(=O)(=O)OC,2,30408
20175,[16*]c1cccc(C2=NC(C)(C)CC2)c1,2,30409
20176,[12*]S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,2,30410
20177,[15*]C1CN=C(c2cccc(C#N)c2)C1,2,30412
20178,[15*][C@H]1CC[C@H](C)C/C1=N/NC(N)=S,2,30413
20179,[16*]c1cc(N)cc(C)c1F,2,30414
20180,[5*]N1CCN(C(=N)N)CC1,2,30415
20181,[8*]C(O)/C(=N/O)c1ccccc1,2,30416
20182,[4*]C[C@H]1CCN(C)c2ccccc21,2,30417
20183,[16*]c1ccn(S(=O)(=O)c2cc(F)ccc2F)c1,2,30420
20184,[5*][NH2+][C@@H]1c2cccc3cccc(c23)[C@H]1N,2,30422
20185,[5*]N1C[C@@H](F)[C@H](F)C1,2,30424
20186,[5*]N1[C@H]2CC[C@]1(C)CC(=O)[C@@H]2C,2,30425
20187,[16*]c1ccc2c(c1)N(C)C(=O)CC(c1ccc([N+](=O)[O-])cc1)=N2,2,30426
20188,[4*]CC(=O)NN=Cc1cc(Br)ccc1F,2,30427
20189,[8*]CCCCP(=O)(O)O,2,30429
20190,[8*]CCC(N)=Nc1ccc2ncccc2n1,2,30430
20191,[5*]N1C(C)=N[C@@]2(C)CCCC[C@@H]12,2,30431
20192,[4*]CC(=O)n1[nH]c(=O)ccc1=O,2,30432
20193,[7*]=C(C)c1ccc2c(c1)CCC(C)CS2(=O)=O,2,30433
20194,[16*]c1cc(CN)c2cc[nH]c2c1,2,30434
20195,[14*]c1nc2ccc(C)cc2o1,2,30435
20196,[14*]c1nc2n(n1)C(c1ccc(Br)cc1)C1=C(CCCC1=O)N2,2,30436
20197,[16*]c1ccnc2c1CN(C)CC2,2,30438
20198,[5*]N[C@@H]1CC(=O)Nc2ccccc21,2,30439
20199,[5*]N1C(c2ccccc2)=CS/C1=C(\C#N)C(N)=O,2,30440
20200,[16*]c1ccc2c(c1)CCNC2c1ccc(N)cc1,2,30441
20201,[5*]N1CC2CC(C1)C2C,2,30442
20202,[13*]C1Nc2ccc(O)cc2C1=O,2,30444
20203,[5*]N1C[C@H]2C[C@H]2CC1C,2,30445
20204,[16*]c1cccc2c(Cl)ncc(C=C)c12,2,30447
20205,[14*]c1cc(C(=N)N)cs1,2,30448
20206,[4*]C(O)C=O,2,30449
