SMILES,Idx,FID
[1*]C(=O)C[S@@](=O)c1nc([14*])n[n-]1,9,18670
[15*][C@H]1Cc2ccc([16*])cc2[C@H]1O,0,10453
[15*][C@H]1Cc2ccc([16*])cc2[C@H]1O,7,12647
[14*]c1nc([14*])nc(N/N=C/c2ccccc2[16*])n1,0,10422
[14*]c1nc([14*])nc(N/N=C/c2ccccc2[16*])n1,4,10422
[14*]c1nc([14*])nc(N/N=C/c2ccccc2[16*])n1,16,38394
[13*][C@@H]1N=NC2=C1CCCCC2,0,24339
[5*]N[C@H]1CCSc2ccc(Cl)cc21,0,13022
[9*]n1cnc2c3cc(F)ccc3n([9*])c2c1=O,0,5623
[9*]n1cnc2c3cc(F)ccc3n([9*])c2c1=O,13,9713
[5*]N1CCc2ccc(Cl)cc2[C@H]1C,0,34841
[4*]CC[C@]([4*])(C)C(N)=O,0,37538
[4*]CC[C@]([4*])(C)C(N)=O,4,15744
[1*]C(=O)[C@H]([4*])C(CC)CC,0,12469
[1*]C(=O)[C@H]([4*])C(CC)CC,4,40081
[14*]c1nc2n(n1)-c1ccccc1S(=O)(=O)[N-]2,0,20022
[8*]CS(=O)(=O)[C@@H](C)C(C)=O,0,39206
[4*][C@@H](C(=O)NNC(=O)C[8*])[C@@H](C)CC,0,22085
[4*][C@@H](C(=O)NNC(=O)C[8*])[C@@H](C)CC,9,32332
[1*]C(=O)C1=C2C(=[7*])C(=N)[C@@H]([13*])N2C(=O)[C@@H]([13*])S1,0,24283
[1*]C(=O)C1=C2C(=[7*])C(=N)[C@@H]([13*])N2C(=O)[C@@H]([13*])S1,6,41198
[1*]C(=O)C1=C2C(=[7*])C(=N)[C@@H]([13*])N2C(=O)[C@@H]([13*])S1,10,41072
[1*]C(=O)C1=C2C(=[7*])C(=N)[C@@H]([13*])N2C(=O)[C@@H]([13*])S1,15,37667
[12*]S(=O)(=O)c1ccc2ccc(C)cc2c1,0,16667
[14*]c1sc2c(c1N)[C@H](c1ccccc1)CC(O)=N2,0,21136
[14*]c1nc2ccc(Cl)cn2c1[14*],0,1735
[14*]c1nc2ccc(Cl)cn2c1[14*],11,6303
[9*]n1c2c(c3cc(S(=O)(=O)c4ccccc4)ccc31)CN(C)CC2,0,38400
[13*][C@H]1Nc2c(Cl)cccc2[C@H]2C=CC[C@H]21,0,16810
[4*]CC1=C(C)NC(=O)N[C@@H]1[13*],0,31047
[4*]CC1=C(C)NC(=O)N[C@@H]1[13*],10,36008
[13*][C@@H]1CN2CCO[C@@]2([13*])O1,0,36532
[13*][C@@H]1CN2CCO[C@@]2([13*])O1,8,31765
[13*]C1[NH+]=c2cc3c(cc2=[NH+]1)OCCO3,0,23333
[14*]c1nc2c(c(=O)[nH]1)[C@@H](C(=O)[O-])CC(=O)N2,0,16530
[9*]n1nc([N+](=O)[O-])c(C#N)c1C,0,27955
[15*][C@H]1[C@@H](C)[C@@H]([15*])C1(C)C,0,38742
[15*][C@H]1[C@@H](C)[C@@H]([15*])C1(C)C,5,35331
[4*]CC(=O)N/N=C1\C(=O)N(CC[8*])c2ccccc21,0,36220
[4*]CC(=O)N/N=C1\C(=O)N(CC[8*])c2ccccc21,12,41922
[8*]C(F)(F)CC(C)(C)CC(=O)[O-],0,38549
[6*]C(=O)NNS(=O)(=O)c1ccc([16*])c2ccccc12,0,30329
[6*]C(=O)NNS(=O)(=O)c1ccc([16*])c2ccccc12,12,35732
[16*]c1ccc([16*])c([C@@H]2S[C@H](C)C(=O)Nc3[nH]nc(C)c32)c1,0,40135
[16*]c1ccc([16*])c([C@@H]2S[C@H](C)C(=O)Nc3[nH]nc(C)c32)c1,5,19829
[12*]S(=O)(=O)[C@H](C)CCl,0,37056
[5*]N1CCN2CCCC[C@@H]2C1,0,21517
[5*]N1CC(=O)N(CC(=O)[O-])c2ccccc21,0,32624
[14*]c1s/c(=N/N=C(/C)c2ccc3c(c2)OCO3)[nH]c1[O-],0,31165
[13*][C@H]1C[C@@](O)([C@@H]2CCOC3(CCCCC3)C2)CCO1,0,25348
[9*]n1c(N/N=C/c2ccc(Cl)o2)nc2ccccc2c1=O,0,33861
[8*]CCCC(C)(C)C(N)=S,0,19429
[4*][C@@]1([15*])CC[C@H]1C,0,33955
[4*][C@@]1([15*])CC[C@H]1C,2,4148
[9*]n1c(=O)n(C)c(=O)c2c1ncn2C,0,40790
[1*]C(=O)NNc1nc([14*])cc(C)n1,0,39414
[1*]C(=O)NNc1nc([14*])cc(C)n1,8,20519
[4*]C[C@H]([8*])S(=O)(=O)c1ccc(F)cc1,0,4719
[4*]C[C@H]([8*])S(=O)(=O)c1ccc(F)cc1,3,9569
[4*]CC(=O)N/N=C/c1ccc([16*])cc1[16*],0,1810
[4*]CC(=O)N/N=C/c1ccc([16*])cc1[16*],11,2438
[4*]CC(=O)N/N=C/c1ccc([16*])cc1[16*],14,4106
[5*][NH+]1C[C@@H](C)C([15*])[C@H](C)C1,0,933
[5*][NH+]1C[C@@H](C)C([15*])[C@H](C)C1,6,21453
[14*]c1noc([C@@H]2CSc3ccccc32)n1,0,35936
[8*][C@@H](C#N)C(N)=O,0,21465
[6*]C(=O)NNc1ccccc1F,0,30412
[10*]N1C(=O)NC(=N)[C@@]1([13*])C,0,18586
[10*]N1C(=O)NC(=N)[C@@]1([13*])C,8,17535
[4*][C@H](C)/C([O-])=N/c1nc([14*])n[nH]1,0,37921
[4*][C@H](C)/C([O-])=N/c1nc([14*])n[nH]1,9,5406
[6*]C(=O)N/N=C(/C)CC([8*])(C)C,0,40892
[6*]C(=O)N/N=C(/C)CC([8*])(C)C,9,23337
[16*]c1ccc2c(Cl)c3c(nc2c1)CCC3,0,27808
[13*][C@@H]1S/C(=N\N=C\c2cc([16*])ccc2[16*])NC1=O,0,12327
[13*][C@@H]1S/C(=N\N=C\c2cc([16*])ccc2[16*])NC1=O,10,14664
[13*][C@@H]1S/C(=N\N=C\c2cc([16*])ccc2[16*])NC1=O,14,36442
[3*]ONCCC(C)(C)O,0,33084
[10*]N1CC(=O)N(/N=C\c2ccc([N+](=O)[O-])o2)CC1=O,0,36091
[13*][C@H]1C[C@@H](c2ccc([16*])c([16*])c2)n2nc(N)nc2N1,0,33486
[13*][C@H]1C[C@@H](c2ccc([16*])c([16*])c2)n2nc(N)nc2N1,8,20014
[13*][C@H]1C[C@@H](c2ccc([16*])c([16*])c2)n2nc(N)nc2N1,10,19053
[4*][C@@H](C)C(=O)N/N=C(\C)c1ccccc1,0,17856
[9*]n1cc([14*])nc1C,0,467
[9*]n1cc([14*])nc1C,4,8056
[3*]O[C@@H]1CSCc2ccccc21,0,33280
[5*]N/C([S-])=[NH+]\N1CCOCC1,0,30557
[13*][C@@H]1NC(=S)NC(C)=C1C(C)=O,0,23697
[15*][C@H]1CCC([15*])([15*])C1=O,0,1753
[15*][C@H]1CCC([15*])([15*])C1=O,5,9640
[15*][C@H]1CCC([15*])([15*])C1=O,6,9640
[15*][C@H]1C(=O)O[C@@H]2C[C@@]3(C)CCC[C@H](C)[C@@]34O[C@H]4[C@@H]21,0,12069
[6*]C(=O)N/N=C\c1cccc([N+](=O)[O-])c1,0,33088
[16*]c1cnc2n[n-]nc2c1,0,41954
[16*]c1c(C)[nH]c2ccc(Cl)cc12,0,14365
[4*]CC(=C)CC,0,19167
[13*][C@@H]1Nc2c(ccc(C)c2C)[C@H]2C=CC[C@@H]12,0,29135
[8*]CS(=O)(=O)/N=C(\[O-])c1cccnc1[14*],0,38272
[8*]CS(=O)(=O)/N=C(\[O-])c1cccnc1[14*],14,20363
[14*]c1nc[nH+]c([14*])c1C,0,5760
[14*]c1nc[nH+]c([14*])c1C,6,21245
[8*]C[S@@](=O)c1cnccn1,0,31390
[8*]C[C@H](C)Cl,0,29190
[8*]CN1CC=C(c2cccc(C)c2)CC1,0,34274
[5*]N1C=NN[C@H]1[13*],0,36892
[5*]N1C=NN[C@H]1[13*],6,35224
[16*]c1c(C)[nH+]c2c(C)cccc2c1[16*],0,32468
[16*]c1c(C)[nH+]c2c(C)cccc2c1[16*],13,16394
[14*]c1nc([14*])c2sc3c(c2n1)CCCC3,0,37154
[14*]c1nc([14*])c2sc3c(c2n1)CCCC3,4,38146
[1*]C(=O)/C(C#N)=c1\s/c(=C/c2cc(Br)ccc2[16*])c(=O)n1[9*],0,20614
[1*]C(=O)/C(C#N)=c1\s/c(=C/c2cc(Br)ccc2[16*])c(=O)n1[9*],17,37274
[1*]C(=O)/C(C#N)=c1\s/c(=C/c2cc(Br)ccc2[16*])c(=O)n1[9*],21,31879
[13*][C@H]1C[C@@H]([13*])NS(=O)(=O)N1C,0,17911
[13*][C@H]1C[C@@H]([13*])NS(=O)(=O)N1C,4,8948
[3*]ON1C(=O)C[C@H]([15*])C12CCN([5*])CC2,0,10756
[3*]ON1C(=O)C[C@H]([15*])C12CCN([5*])CC2,7,37522
[3*]ON1C(=O)C[C@H]([15*])C12CCN([5*])CC2,12,10336
[4*][C@@H]([C@@H]([8*])C)[C@@H]1Cc2ccccc21,0,29251
[4*][C@@H]([C@@H]([8*])C)[C@@H]1Cc2ccccc21,3,27524
[5*]N[C@@H]1CCc2c(F)ccc(Br)c21,0,14107
[5*]N1/C(=N/C(=O)CC#N)S[C@H]2CS(=O)(=O)C[C@@H]21,0,15118
[12*]S(=O)(=O)c1ccc(/N=C/c2cccnc2)cc1,0,22659
[5*]N/C(=[NH+]/C)N1CC[C@H]([N+]2=CCCC2)C1,0,20407
[4*][C@H](C[8*])C1=CCCCC1,0,11846
[4*][C@H](C[8*])C1=CCCCC1,3,4162
[10*]N1C(=O)CS[C@@H]2CS(=O)(=O)C[C@H]21,0,28476
[5*]NC(=NC(C)=O)N[5*],0,14751
[5*]NC(=NC(C)=O)N[5*],8,14751
[15*][C@@H]1CC(=O)C2=C(C1)Nc1nc(C)nn1[C@H]2c1ccc2c(c1)OCCO2,0,20536
[4*][C@@](C)(CC#C)C(Cl)(Cl)Cl,0,39714
[5*]N/C([S-])=[NH+]/C,0,8273
[10*]N1C[C@H](C)[NH2+]CC1=O,0,24762
[14*]c1nc(=O)c2c(n1C)NC(=O)C[C@@H]2c1ccc(C)cc1C,0,30293
[15*][C@H]1[C@@H]([15*])[C@@H]([15*])C(=O)C[C@]1(C)O,0,7252
[15*][C@H]1[C@@H]([15*])[C@@H]([15*])C(=O)C[C@]1(C)O,3,18513
[15*][C@H]1[C@@H]([15*])[C@@H]([15*])C(=O)C[C@]1(C)O,5,18474
[14*]c1nc(=O)c2c(n1C)NC(=O)C[C@@H]2c1ccc([16*])cc1[16*],0,11403
[14*]c1nc(=O)c2c(n1C)NC(=O)C[C@@H]2c1ccc([16*])cc1[16*],18,12433
[14*]c1nc(=O)c2c(n1C)NC(=O)C[C@@H]2c1ccc([16*])cc1[16*],21,37487
[10*]N1N=C(c2ccccc2)C(Br)(Br)C1=O,0,20880
[13*][C@H]1SC(=O)[C@H](/N=C/c2ccccc2)C1=N,0,39803
[9*]n1ncc2c1NC(=O)C[C@H]2c1ccc([16*])cc1,0,11980
[9*]n1ncc2c1NC(=O)C[C@H]2c1ccc([16*])cc1,15,12902
[16*]c1ccc2c(Cl)c3c(nc2c1)CCCC3,0,40298
[5*][NH+]1CCn2c(nc3ccccc32)C1,0,13300
[4*][C@@H](C(=O)NNC(=O)C(C)(C)C)C(C)C,0,39254
[7*]=CC(=O)C[C@]([8*])(O)C(F)(F)C(F)F,0,36721
[7*]=CC(=O)C[C@]([8*])(O)C(F)(F)C(F)F,6,42216
[14*]c1nc2s/c(=C\c3ccc(F)cc3)c(=O)n2n1,0,20308
[5*]N1c2ccccc2-n2cccc2[C@@H]1c1ccc(F)cc1,0,39121
[5*]N1C[C@H]2CCCN2C[C@H]1C,0,13405
[14*]c1ccc(C#CCN)s1,0,28038
[7*]=C[C@@H](O)CO,0,20492
[1*]C(=O)[C@@H]1CC(O)=Nc2c1c(=O)[nH]c(=O)n2[9*],0,39375
[1*]C(=O)[C@@H]1CC(O)=Nc2c1c(=O)[nH]c(=O)n2[9*],16,41630
[14*]c1nnc2n1N=C(c1ccccc1)CS2,0,6878
[8*]CN1Cc2ccccc2N(C)C[C@@H]1[13*],0,41876
[8*]CN1Cc2ccccc2N(C)C[C@@H]1[13*],14,41801
[15*][C@@]1(O)CC[C@@H](C)[C@H](C)C1,0,41404
[9*]n1c(=O)c2c(c3cc([16*])ccc3n2C)n([9*])c1=O,0,35628
[9*]n1c(=O)c2c(c3cc([16*])ccc3n2C)n([9*])c1=O,9,27795
[9*]n1c(=O)c2c(c3cc([16*])ccc3n2C)n([9*])c1=O,16,34866
[5*]N/C=C1/CCC[C@H](C)C1=O,0,38093
[14*]c1nnc([O-])[nH]1,0,8656
[5*]N1CCC2(CC[NH2+]CC2)C1,0,9551
[16*]c1cc(C)nc2c(N)cccc12,0,28466
[7*]=Cc1sc2ccccc2[n+]1CC,0,12841
[7*]=C1C=Cc2ccc(C)cc2N1C,0,37878
[5*][NH+]1CCCO[C@H](C)C1,0,12831
[5*]N1C[C@H]([15*])[C@@]2(CCCCC(=O)N2)C1,0,6707
[5*]N1C[C@H]([15*])[C@@]2(CCCCC(=O)N2)C1,4,11624
[15*][C@@H]1[C@H](C)[C@H](C)O[C@@H]1C,0,13721
[4*][C@@H](CCC)CCCC,0,25478
[14*]c1nc2cc3c(cc2[nH]1)OCCCO3,0,15592
[16*]c1ccc(C2=NC3=NN=C(c4ccc([16*])cc4)[C@H]3C(C(=O)[O-])=C2)cc1,0,38289
[16*]c1ccc(C2=NC3=NN=C(c4ccc([16*])cc4)[C@H]3C(C(=O)[O-])=C2)cc1,15,21452
[5*][NH+]1CCC2(CC1)[N-]C(N1CC[NH+](C)CC1)=NC(=O)[C@@H]2C#N,0,34668
[14*]c1nc(C)nc(N)n1,0,15139
[8*][C@@H](C#N)C(C)(C)C,0,22099
[10*]N1C(=O)C2=C(CCCC2)[C@H]1[13*],0,19084
[10*]N1C(=O)C2=C(CCCC2)[C@H]1[13*],11,24345
[8*]CS(=O)(=O)c1ccccc1C,0,12574
[5*]N1[C@H]2CC[C@@H]1CC[NH+](C[8*])C2,0,23581
[5*]N1[C@H]2CC[C@@H]1CC[NH+](C[8*])C2,10,24147
[8*]C([8*])C(=O)N/N=C(/C)c1cc([N+](=O)[O-])cs1,0,17975
[8*]C([8*])C(=O)N/N=C(/C)c1cc([N+](=O)[O-])cs1,2,17975
[5*]N1C[C@H]2[C@@H]3C=C[C@@H](C3)[C@@H]2C1,0,25473
[15*][C@@]1(O)[C@@H](C)C[C@@H]2[C@@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@@H]3CC[C@@]21C,0,34187
[5*]NC(=S)N1CCc2nc([14*])sc2C1,0,33629
[5*]NC(=S)N1CCc2nc([14*])sc2C1,10,24084
[16*]c1ccc(NN=C2C(=O)CC(C)(C)CC2=O)cc1,0,24229
[8*]CC/C([O-])=N/S(=O)(=O)c1cc(Br)ccc1C,0,28566
[1*]C(=O)C1=C(C)Nc2nnnn2[C@H]1c1ccc(O)c([16*])c1,0,13034
[1*]C(=O)C1=C(C)Nc2nnnn2[C@H]1c1ccc(O)c([16*])c1,19,12203
[8*]C[S@@](=O)c1ccc2ccccc2c1,0,16970
[1*]C(=O)C1=C(N)Oc2c(c(=O)[nH]c3ccccc23)[C@@H]1c1ccc([16*])cc1,0,25894
[1*]C(=O)C1=C(N)Oc2c(c(=O)[nH]c3ccccc23)[C@@H]1c1ccc([16*])cc1,23,40356
[8*][C@@H](C)C[C@H](C)CC,0,17243
[14*]c1nc2n(n1)[C@@H](c1ccccn1)C1=C(C[C@@H]([15*])CC1=O)N2,0,37210
[14*]c1nc2n(n1)[C@@H](c1ccccn1)C1=C(C[C@@H]([15*])CC1=O)N2,17,25149
[8*]C[NH+]1CCCSCC1,0,42057
[13*][C@@H]1C[C@@H](Nn2cccc2)CCO1,0,27969
[15*][C@@H]1CC(=O)C2=C(C1)Nc1ncnn1[C@@H]2c1ccc(Cl)cc1,0,37175
[5*]N1CCCCCCCC1,0,19988
[5*]N1/C(=C2/SC(=S)N([10*])C2=O)Sc2ccccc21,0,20239
[5*]N1/C(=C2/SC(=S)N([10*])C2=O)Sc2ccccc21,8,29746
[5*][NH+]1CCC2(CC1)C(=O)NCCCN2C,0,30976
[8*]CC(=O)NNS(=O)(=O)c1ccccc1,0,29236
[4*]CC/N=C(\C)C1C(=O)NC(=O)N([10*])C1=O,0,25914
[4*]CC/N=C(\C)C1C(=O)NC(=O)N([10*])C1=O,13,36779
[4*][C@@H](/C([O-])=N/S(=O)(=O)C1CCCC1)C(C)C,0,33553
[4*]C[C@@H](O)CCC[8*],0,6482
[4*]C[C@@H](O)CCC[8*],7,36043
[5*]N1CC(C)(C)[C@](C)(O)C1,0,32873
[14*]c1ccc2c(n1)n(C)c(=O)n2C,0,26526
[5*]N([5*])C1=[NH+]CCCCC1,0,3805
[5*]N([5*])C1=[NH+]CCCCC1,2,3805
[14*]c1nc2ccc(C)cc2n2cnnc12,0,28364
[1*]C(=O)n1cc([16*])c([14*])n1,0,12966
[1*]C(=O)n1cc([16*])c([14*])n1,6,9715
[1*]C(=O)n1cc([16*])c([14*])n1,8,8235
[7*]=C1C(=N)[N+]2=C[C@H](C)SC2=NC1=O,0,11770
[16*]c1cc(Cl)c(C)cc1Cl,0,12781
[15*][C@H]1CC(=O)c2ccccc2C1=O,0,35419
[3*]OS(=O)(=O)NC,0,30455
[15*][C@H]1CCCC[C@@H]1[S@](=O)CC,0,41131
[8*][C@H](O)CNO,0,27306
[15*][C@H]1Cn2nc(C)nc2NC1=O,0,27888
[16*]c1c(C)ccc(C)c1Cl,0,33536
[4*]C1(C(N)=[NH2+])CCCCCC1,0,26875
[13*][C@@H]1Cc2c(N)cccc2[C@@H](CC=C)N1,0,23807
[4*]C[C@@H](CC)CC[NH3+],0,17205
[8*]CC(=O)/N=c1\sc2c3ccccc3ccc2n1[9*],0,24316
[8*]CC(=O)/N=c1\sc2c3ccccc3ccc2n1[9*],18,27812
[14*]c1nc2nc(C)c([16*])c(N)n2n1,0,42204
[14*]c1nc2nc(C)c([16*])c(N)n2n1,8,33143
[1*]C(=O)[C@@H](C)S(=O)(=O)c1cccc[n+]1[O-],0,32993
[3*]O/N=C(/C=[7*])c1ccccc1F,0,42219
[3*]O/N=C(/C=[7*])c1ccccc1F,5,27396
[14*]c1nc([14*])nc(N(C)OC)n1,0,14645
[14*]c1nc([14*])nc(N(C)OC)n1,4,14645
[1*]C(=O)[C@H]([8*])CC1=c2ccccc2=[NH+]C1,0,1848
[1*]C(=O)[C@H]([8*])CC1=c2ccccc2=[NH+]C1,4,18386
[5*][NH+]1CCc2nc(C)n([9*])c(=O)c2C1,0,23256
[5*][NH+]1CCc2nc(C)n([9*])c(=O)c2C1,9,41700
[8*][C@@](C)(O)[C@]1(C#N)CCCc2ccccc21,0,27898
[15*][C@H]1CC(N2CCOCC2)=CC(=O)[C@H]1[15*],0,22348
[15*][C@H]1CC(N2CCOCC2)=CC(=O)[C@H]1[15*],14,26462
[16*]c1c(Br)cc(/C=N/n2c(C)nc3ccccc3c2=O)cc1Br,0,23857
[1*]C(=O)CS(=O)(=O)c1cccc2nsnc12,0,27202
[16*]c1c(N)n(/N=C/c2cccc(C)c2)c2nc3ccccc3nc12,0,31132
[13*][C@H]1CC(c2cccc([16*])c2)=NN1C(C)=O,0,3839
[13*][C@H]1CC(c2cccc([16*])c2)=NN1C(C)=O,9,9214
[5*][NH+]1CCCC[C@H](N)C1,0,20234
[15*]C1CCC([C@@H]2CCc3ccccc3[C@H]2O)CC1,0,29038
[6*]C(=O)N/N=C\c1cccc(C)n1,0,28140
[4*]C[C@H](O)CS(=O)(=O)c1cccs1,0,10905
[5*]NC1=C(S[11*])C(=O)N([10*])C1=O,0,16599
[5*]NC1=C(S[11*])C(=O)N([10*])C1=O,5,15905
[5*]NC1=C(S[11*])C(=O)N([10*])C1=O,9,39653
[4*]CCCC1=C2CCCC[C@@H]2N=N1,0,35800
[16*]c1cnn2c1CCCC2,0,18631
[10*]N1C(=O)[C@H](C)S[C@]12C(=O)Nc1ccccc12,0,25501
[16*]c1ccc(/C=N/NC(N)=O)cc1,0,10564
[15*][C@@H]1[C@H]2C=C[C@H](O2)[C@H]1[15*],0,4632
[15*][C@@H]1[C@H]2C=C[C@H](O2)[C@H]1[15*],8,8750
[4*]C/C(=N\S(=O)(=O)c1ccc(C)cc1)[N-][5*],0,40848
[4*]C/C(=N\S(=O)(=O)c1ccc(C)cc1)[N-][5*],15,19238
[8*]C[C@H](C)C(C)(C)C,0,34691
[14*]c1ocnc1/C([O-])=N/S(=O)(=O)CCCF,0,22881
[6*]C(=O)NNC(C)(C)C,0,36987
[14*]c1ccc([16*])c(Cl)n1,0,1056
[14*]c1ccc([16*])c(Cl)n1,5,415
[13*][C@H]1CO[C@@H]2CCC[C@@H](C#N)N12,0,29871
[7*]=Cc1n[nH]cc1C=O,0,30380
[15*][C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H](C)[C@]23CC[C@]2(COC(=O)C2)O3)[C@]1([15*])C,0,22819
[15*][C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H](C)[C@]23CC[C@]2(COC(=O)C2)O3)[C@]1([15*])C,22,35116
[4*][C@H](C)C(=O)N/N=C/c1ccc2c(c1)OCO2,0,37163
[14*]c1n[nH]c(N/N=C/CCC)n1,0,31576
[16*]c1ccc(C2=C3C([O-])=NC(=S)N=C3S[C@H]2C)cc1[16*],0,26228
[16*]c1ccc(C2=C3C([O-])=NC(=S)N=C3S[C@H]2C)cc1[16*],19,26821
[8*]C[S@@](=O)c1ccc(F)c(F)c1,0,28198
[4*]CC(=O)N/N=C(\C)C[8*],0,7146
[4*]CC(=O)N/N=C(\C)C[8*],9,13828
[1*]C(=O)C[C@@](O)(C([1*])=O)C(F)(F)F,0,21001
[1*]C(=O)C[C@@](O)(C([1*])=O)C(F)(F)F,7,31004
[15*][C@H]1CCc2ccccc2N=C1O,0,18987
[13*][C@@H]1NCCO1,0,12670
[8*]CCCC(=O)/N=c1\sccn1C,0,27606
[4*]CC[C@@H](C)CCC(=O)[O-],0,12128
[13*][C@H]1NC(=O)NC(C)=C1C(=O)N/N=C/c1ccc([16*])cc1,0,17326
[13*][C@H]1NC(=O)NC(C)=C1C(=O)N/N=C/c1ccc([16*])cc1,18,19068
[10*]N1C(=O)[C@@H](/C=N/NC(N)=O)C(=O)NC1=S,0,22516
[6*]C(=O)NNC1=c2ccccc2=[NH+]C1=O,0,20926
[13*][C@@]1(C)N(O)[C@H](C)C(c2ccccc2)=[N+]1[O-],0,21702
[4*]CC1=NN2C(=NN[C@@H]2[C@@H]2C=C(c3ccccc3)N=N2)S1,0,31772
[9*]n1c(C)c(C)c2c(N)[n+](-c3nccs3)cnc21,0,35075
[16*]c1ccccc1/C=N/Nc1nc2ccccc2n1C,0,42220
[5*][NH2+][C@H]1c2cc([16*])ccc2CC[C@H]1[S@](=O)[C@H](C)CC,0,23029
[5*][NH2+][C@H]1c2cc([16*])ccc2CC[C@H]1[S@](=O)[C@H](C)CC,6,25789
[4*][C@@H](C)/C([O-])=N/S(=O)(=O)c1ccc(C)cc1C,0,40819
[5*]N1CCC[C@@H](N=C=O)C1,0,30541
[10*]N1C(=O)[C@H]([13*])NC(=O)C[C@@H]1C,0,17268
[10*]N1C(=O)[C@H]([13*])NC(=O)C[C@@H]1C,5,34444
[12*]S(=O)(=O)c1cc(Br)c2cccc3c2c1CCC3,0,29210
[9*]n1[nH]c(=O)c2c1N=C(O)CS[C@@H]2c1ccc([16*])cc1,0,13197
[9*]n1[nH]c(=O)c2c1N=C(O)CS[C@@H]2c1ccc([16*])cc1,17,16541
[5*][NH2+][C@@H]1c2c(cc([16*])c([16*])c2[16*])C[C@H]1C,0,12872
[5*][NH2+][C@@H]1c2c(cc([16*])c([16*])c2[16*])C[C@H]1C,7,39579
[5*][NH2+][C@@H]1c2c(cc([16*])c([16*])c2[16*])C[C@H]1C,9,19457
[5*][NH2+][C@@H]1c2c(cc([16*])c([16*])c2[16*])C[C@H]1C,11,30299
[4*][C@@H](C#N)C[8*],0,1570
[4*][C@@H](C#N)C[8*],5,1260
[10*]N1CC(=O)N2C[C@H]([15*])C3=c4ccccc4=[NH+][C@@H]3[C@@]2(C)C1=O,0,8281
[10*]N1CC(=O)N2C[C@H]([15*])C3=c4ccccc4=[NH+][C@@H]3[C@@]2(C)C1=O,8,35599
[4*][C@@H]([8*])[C@@H](C)Cl,0,9136
[4*][C@@H]([8*])[C@@H](C)Cl,2,9858
[13*][C@H]1O[C@H]([13*])[C@H](O)C(O)[C@H]1O,0,18071
[13*][C@H]1O[C@H]([13*])[C@H](O)C(O)[C@H]1O,4,18071
[8*]CS(=O)(=O)/N=C(\[O-])c1oc(C)cc1C,0,31600
[9*]n1cnc(C)c(C)c1=O,0,10368
[9*]n1/c(=N/C(=O)C2=C3C(=O)N=CN=C3O[C@H]2C)[nH]c2ccccc21,0,30581
[14*]c1c[nH+]c2n1[C@H](C)CCC2,0,28551
[8*]C[C@H](Cl)C(F)(F)F,0,21577
[15*][C@@H]1CC[C@@H]2[C@H]3CC[C@H]4CC=CC[C@]4(C)[C@@H]3C(=O)C[C@]12C,0,21190
[1*]C(=O)C1=NN(c2ccc([16*])cc2[N+](=O)[O-])CC1=O,0,30752
[1*]C(=O)C1=NN(c2ccc([16*])cc2[N+](=O)[O-])CC1=O,10,27508
[8*]CC[S@](=O)C(C)(C)C,0,37644
[8*]C[NH+]1CCCC1,0,2301
[9*]n1c(N/N=C/C)nc2c1c(=O)[nH]c(=O)n2C,0,22063
[8*]CC(=O)NNS(=O)(=O)c1c(C)noc1C,0,23970
[7*]=Cc1c([16*])cc([16*])c2c1O[C@@H]([13*])CC2=O,0,25557
[7*]=Cc1c([16*])cc([16*])c2c1O[C@@H]([13*])CC2=O,4,19469
[7*]=Cc1c([16*])cc([16*])c2c1O[C@@H]([13*])CC2=O,7,29988
[7*]=Cc1c([16*])cc([16*])c2c1O[C@@H]([13*])CC2=O,12,41276
[13*][C@H]1NC(=O)OC1(C)C,0,26839
[5*]N1CCC2(CC1)C[C@@H]([15*])C(=O)N([10*])C2,0,1573
[5*]N1CCC2(CC1)C[C@@H]([15*])C(=O)N([10*])C2,9,26825
[5*]N1CCC2(CC1)C[C@@H]([15*])C(=O)N([10*])C2,13,1550
[4*]CCCS(=O)(=O)c1cc2c(cc1Cl)OCCO2,0,40359
[16*]c1c[nH]c2c(C)c(Cl)ccc2c1=O,0,13320
[5*]N1/C(=N/C(=O)CC#N)S[C@H]2CS(=O)(=O)C[C@H]21,0,38717
[14*]c1nc2n(n1)[C@@H](c1ccc([16*])cc1[16*])[C@@H]1C(=O)CC(C)(C)CC1=N2,0,25259
[14*]c1nc2n(n1)[C@@H](c1ccc([16*])cc1[16*])[C@@H]1C(=O)CC(C)(C)CC1=N2,11,39209
[14*]c1nc2n(n1)[C@@H](c1ccc([16*])cc1[16*])[C@@H]1C(=O)CC(C)(C)CC1=N2,14,41009
[5*]NC(=S)N/N=C(/C)c1ccc2ccccc2c1,0,21364
[13*][C@H]1CC(c2cccc([16*])c2)=NN1C(=O)C(C)(C)C,0,39291
[13*][C@H]1CC(c2cccc([16*])c2)=NN1C(=O)C(C)(C)C,9,33764
[3*]O/C([O-])=C1/C(C)=NC(=O)[C@]1([4*])[15*],0,22836
[3*]O/C([O-])=C1/C(C)=NC(=O)[C@]1([4*])[15*],11,23864
[3*]O/C([O-])=C1/C(C)=NC(=O)[C@]1([4*])[15*],12,35118
[14*]c1[nH+]c2cc(C)ccn2c1[14*],0,10024
[14*]c1[nH+]c2cc(C)ccn2c1[14*],11,8849
